deployment_day,deployment_id,timestamp_t,image_filename_t,total_butterflies_t,butterflies_direct_sun_t,temperature_t,timestamp_t_lag,image_filename_t_lag,total_butterflies_t_lag,butterflies_direct_sun_t_lag,temperature_t_lag,actual_lag_minutes,temperature_avg,butterfly_difference,butterfly_difference_cbrt,butterfly_difference_log,time_within_day_t,is_first_obs_of_day_t,observation_order_within_day_t,time_within_day_t_lag,is_first_obs_of_day_t_lag,observation_order_within_day_t_lag,avg_sustained,max_gust,mode_gust,gust_sd,wind_obs_count,minutes_above_threshold,Observer,horizontal_dist_to_cluster_m,grove,view_id
SC10_20240106,SC10,2024-01-06 12:06:04,SC10_20240106120604.JPG,1.0,1.0,17.0,2024-01-06 11:36:04,SC10_20240106113604.JPG,0.0,0.0,17.0,30.0,17.0,1.0,1.0,0.0,300.0,False,11,270.0,False,10,0.8533333333333334,2.0,1.2,0.37594325812991164,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 12:36:04,SC10_20240106123604.JPG,4.0,4.0,17.0,2024-01-06 12:06:04,SC10_20240106120604.JPG,1.0,1.0,17.0,30.0,17.0,3.0,1.4422495703074083,1.0986122886681098,330.0,False,12,300.0,False,11,0.7400000000000001,2.0,1.2,0.402063642243107,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 13:06:04,SC10_20240106130604.JPG,3.0,3.0,17.0,2024-01-06 12:36:04,SC10_20240106123604.JPG,4.0,4.0,17.0,30.0,17.0,-1.0,-1.0,-0.0,360.0,False,13,330.0,False,12,0.83,2.2,0.9,0.33639399450678353,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 13:36:04,SC10_20240106133604.JPG,25.0,0.0,16.0,2024-01-06 13:06:04,SC10_20240106130604.JPG,3.0,3.0,17.0,30.0,16.5,22.0,2.802039330655387,3.091042453358316,390.0,False,14,360.0,False,13,0.8300000000000002,2.0,1.3,0.36477043639029716,30,1,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 14:06:04,SC10_20240106140604.JPG,19.0,0.0,15.0,2024-01-06 13:36:04,SC10_20240106133604.JPG,25.0,0.0,16.0,30.0,15.5,-6.0,-1.8171205928321397,-1.791759469228055,420.0,False,15,390.0,False,14,0.6,1.6,0.7,0.30680032069997776,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 14:36:04,SC10_20240106143604.JPG,30.0,0.0,15.0,2024-01-06 14:06:04,SC10_20240106140604.JPG,19.0,0.0,15.0,30.0,15.0,11.0,2.2239800905693152,2.3978952727983707,450.0,False,16,420.0,False,15,0.4233333333333333,1.3,1.3,0.47596242486677187,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 15:06:04,SC10_20240106150604.JPG,20.0,0.0,15.0,2024-01-06 14:36:04,SC10_20240106143604.JPG,30.0,0.0,15.0,30.0,15.0,-10.0,-2.154434690031884,-2.302585092994046,480.0,False,17,450.0,False,16,0.63,1.6,0.9,0.4724720997661886,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 15:36:04,SC10_20240106153604.JPG,19.0,0.0,14.0,2024-01-06 15:06:04,SC10_20240106150604.JPG,20.0,0.0,15.0,30.0,14.5,-1.0,-1.0,-0.0,510.0,False,18,480.0,False,17,0.7899999999999999,1.3,0.9,0.2294421019798231,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 16:06:04,SC10_20240106160604.JPG,39.0,0.0,13.0,2024-01-06 15:36:04,SC10_20240106153604.JPG,19.0,0.0,14.0,30.0,13.5,20.0,2.7144176165949063,2.995732273553991,540.0,False,19,510.0,False,18,0.31,0.9,0.7,0.32872096261779205,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 16:36:04,SC10_20240106163604.JPG,28.0,0.0,13.0,2024-01-06 16:06:04,SC10_20240106160604.JPG,39.0,0.0,13.0,30.0,13.0,-11.0,-2.2239800905693152,-2.3978952727983707,570.0,False,20,540.0,False,19,0.12333333333333332,1.2,0.0,0.339099551381488,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 17:06:04,SC10_20240106170604.JPG,15.0,0.0,12.0,2024-01-06 16:36:04,SC10_20240106163604.JPG,28.0,0.0,13.0,30.0,12.5,-13.0,-2.3513346877207573,-2.5649493574615367,600.0,False,21,570.0,False,20,1.23,3.0,0.0,0.9449441995323773,30,15,Emery,7.5,Spring Canyon,2A
SC10_20240106,SC10,2024-01-06 17:36:05,SC10_20240106173605.JPG,0.0,0.0,12.0,2024-01-06 17:06:04,SC10_20240106170604.JPG,15.0,0.0,12.0,30.016666666666666,12.0,-15.0,-2.46621207433047,-2.70805020110221,630.0166666666667,False,22,600.0,False,21,2.326666666666667,3.7,2.8,0.3249933686326114,30,30,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 07:36:04,SC10_20240107073604.JPG,10.0,0.0,5.0,2024-01-07 07:06:04,SC10_20240107070604.JPG,10.0,0.0,5.0,30.0,5.0,0.0,0.0,-0.0,30.0,False,2,0.0,True,1,0.9033333333333331,1.3,1.2,0.07466399831028447,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 08:06:04,SC10_20240107080604.JPG,9.0,0.0,6.0,2024-01-07 07:36:04,SC10_20240107073604.JPG,10.0,0.0,5.0,30.0,5.5,-1.0,-1.0,-0.0,60.0,False,3,30.0,False,2,0.9333333333333332,1.6,1.2,0.10148325268098501,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 08:36:04,SC10_20240107083604.JPG,4.0,0.0,7.0,2024-01-07 08:06:04,SC10_20240107080604.JPG,9.0,0.0,6.0,30.0,6.5,-5.0,-1.7099759466766968,-1.6094379124341003,90.0,False,4,60.0,False,3,0.9633333333333334,2.0,1.3,0.21088211011799005,30,2,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 09:06:04,SC10_20240107090604.JPG,4.0,2.0,8.0,2024-01-07 08:36:04,SC10_20240107083604.JPG,4.0,0.0,7.0,30.0,7.5,0.0,0.0,-0.0,120.0,False,5,90.0,False,4,0.9033333333333334,1.8,1.2,0.19384197853839133,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 09:36:04,SC10_20240107093604.JPG,7.0,7.0,10.0,2024-01-07 09:06:04,SC10_20240107090604.JPG,4.0,2.0,8.0,30.0,9.0,3.0,1.4422495703074083,1.0986122886681098,150.0,False,6,120.0,False,5,0.9033333333333332,1.6,1.3,0.1516196087157807,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 10:06:04,SC10_20240107100604.JPG,3.0,3.0,12.0,2024-01-07 09:36:04,SC10_20240107093604.JPG,7.0,7.0,10.0,30.0,11.0,-4.0,-1.5874010519681994,-1.3862943611198906,180.0,False,7,150.0,False,6,0.9866666666666667,1.8,1.3,0.17632910713489283,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 10:36:04,SC10_20240107103604.JPG,0.0,0.0,13.0,2024-01-07 10:06:04,SC10_20240107100604.JPG,3.0,3.0,12.0,30.0,12.5,-3.0,-1.4422495703074083,-1.0986122886681098,210.0,False,8,180.0,False,7,1.1700000000000002,2.4,1.3,0.36497519991326005,30,8,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 12:06:04,SC10_20240107120604.JPG,5.0,5.0,17.0,2024-01-07 11:36:04,SC10_20240107113604.JPG,0.0,0.0,16.0,30.0,16.5,5.0,1.7099759466766968,1.6094379124341003,300.0,False,11,270.0,False,10,1.5700000000000003,3.0,2.0,0.4269781549770271,30,24,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 12:36:04,SC10_20240107123604.JPG,8.0,8.0,17.0,2024-01-07 12:06:04,SC10_20240107120604.JPG,5.0,5.0,17.0,30.0,17.0,3.0,1.4422495703074083,1.0986122886681098,330.0,False,12,300.0,False,11,1.533333333333333,2.8,2.4,0.34689095308660517,30,25,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 13:06:04,SC10_20240107130604.JPG,34.0,34.0,18.0,2024-01-07 12:36:04,SC10_20240107123604.JPG,8.0,8.0,17.0,30.0,17.5,26.0,2.9624960684073702,3.258096538021482,360.0,False,13,330.0,False,12,1.5033333333333332,3.0,2.2,0.31919438822019464,30,25,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 13:36:04,SC10_20240107133604.JPG,39.0,39.0,19.0,2024-01-07 13:06:04,SC10_20240107130604.JPG,34.0,34.0,18.0,30.0,18.5,5.0,1.7099759466766968,1.6094379124341003,390.0,False,14,360.0,False,13,1.3733333333333335,2.8,2.2,0.3448137928275752,30,18,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 14:06:04,SC10_20240107140604.JPG,77.0,4.0,18.0,2024-01-07 13:36:04,SC10_20240107133604.JPG,39.0,39.0,19.0,30.0,18.5,38.0,3.361975406798963,3.6375861597263857,420.0,False,15,390.0,False,14,1.3866666666666667,2.6,1.8,0.3477348705981111,30,16,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 14:36:04,SC10_20240107143604.JPG,59.0,2.0,19.0,2024-01-07 14:06:04,SC10_20240107140604.JPG,77.0,4.0,18.0,30.0,18.5,-18.0,-2.6207413942088964,-2.8903717578961645,450.0,False,16,420.0,False,15,1.2866666666666666,2.4,2.0,0.3563060804820846,30,14,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 15:06:04,SC10_20240107150604.JPG,68.0,0.0,18.0,2024-01-07 14:36:04,SC10_20240107143604.JPG,59.0,2.0,19.0,30.0,18.5,9.0,2.080083823051904,2.1972245773362196,480.0,False,17,450.0,False,16,1.7,3.0,2.2,0.2835732587947042,30,29,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 15:36:04,SC10_20240107153604.JPG,78.0,0.0,15.0,2024-01-07 15:06:04,SC10_20240107150604.JPG,68.0,0.0,18.0,30.0,16.5,10.0,2.154434690031884,2.302585092994046,510.0,False,18,480.0,False,17,1.8100000000000003,3.7,2.6,0.47470499005825384,30,27,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 16:06:04,SC10_20240107160604.JPG,68.0,0.0,13.0,2024-01-07 15:36:04,SC10_20240107153604.JPG,78.0,0.0,15.0,30.0,14.0,-10.0,-2.154434690031884,-2.302585092994046,540.0,False,19,510.0,False,18,1.9233333333333331,3.2,2.6,0.3244092774726778,30,30,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 16:36:04,SC10_20240107163604.JPG,69.0,0.0,12.0,2024-01-07 16:06:04,SC10_20240107160604.JPG,68.0,0.0,13.0,30.0,12.5,1.0,1.0,0.0,570.0,False,20,540.0,False,19,1.9166666666666665,4.1,2.4,0.4199206274206273,30,30,Emery,7.5,Spring Canyon,2A
SC10_20240107,SC10,2024-01-07 17:06:04,SC10_20240107170604.JPG,58.0,0.0,11.0,2024-01-07 16:36:04,SC10_20240107163604.JPG,69.0,0.0,12.0,30.0,11.5,-11.0,-2.2239800905693152,-2.3978952727983707,600.0,False,21,570.0,False,20,2.010344827586207,3.2,2.6,0.26373594795989685,29,29,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 07:36:04,SC10_20240108073604.JPG,69.0,0.0,3.0,2024-01-08 07:06:04,SC10_20240108070604.JPG,60.0,0.0,3.0,30.0,3.0,9.0,2.080083823051904,2.1972245773362196,30.0,False,2,0.0,True,1,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 08:06:04,SC10_20240108080604.JPG,61.0,0.0,3.0,2024-01-08 07:36:04,SC10_20240108073604.JPG,69.0,0.0,3.0,30.0,3.0,-8.0,-2.0,-2.0794415416798357,60.0,False,3,30.0,False,2,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 08:36:04,SC10_20240108083604.JPG,68.0,0.0,5.0,2024-01-08 08:06:04,SC10_20240108080604.JPG,61.0,0.0,3.0,30.0,4.0,7.0,1.912931182772389,1.9459101490553132,90.0,False,4,60.0,False,3,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 09:06:04,SC10_20240108090604.JPG,28.0,0.0,7.0,2024-01-08 08:36:04,SC10_20240108083604.JPG,68.0,0.0,5.0,30.0,6.0,-40.0,-3.4199518933533937,-3.6888794541139363,120.0,False,5,90.0,False,4,0.5666666666666668,1.3,0.9,0.19070347687431927,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 09:36:04,SC10_20240108093604.JPG,49.0,7.0,10.0,2024-01-08 09:06:04,SC10_20240108090604.JPG,28.0,0.0,7.0,30.0,8.5,21.0,2.7589241763811203,3.044522437723423,150.0,False,6,120.0,False,5,0.8241379310344829,1.3,1.2,0.07427813527082076,29,0,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 10:06:04,SC10_20240108100604.JPG,46.0,46.0,12.0,2024-01-08 09:36:04,SC10_20240108093604.JPG,49.0,7.0,10.0,30.0,11.0,-3.0,-1.4422495703074083,-1.0986122886681098,180.0,False,7,150.0,False,6,0.7166666666666667,1.3,1.2,0.21591824761972392,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 10:36:04,SC10_20240108103604.JPG,46.0,46.0,14.0,2024-01-08 10:06:04,SC10_20240108100604.JPG,46.0,46.0,12.0,30.0,13.0,0.0,0.0,-0.0,210.0,False,8,180.0,False,7,0.7966666666666665,1.6,1.2,0.17170544144170172,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 11:06:04,SC10_20240108110604.JPG,36.0,36.0,16.0,2024-01-08 10:36:04,SC10_20240108103604.JPG,46.0,46.0,14.0,30.0,15.0,-10.0,-2.154434690031884,-2.302585092994046,240.0,False,9,210.0,False,8,0.9833333333333335,2.4,1.3,0.3685323485856065,30,3,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 11:36:04,SC10_20240108113604.JPG,20.0,20.0,17.0,2024-01-08 11:06:04,SC10_20240108110604.JPG,36.0,36.0,16.0,30.0,16.5,-16.0,-2.5198420997897464,-2.772588722239781,270.0,False,10,240.0,False,9,1.0466666666666666,2.2,1.3,0.32428524409881787,30,6,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 12:06:04,SC10_20240108120604.JPG,47.0,0.0,18.0,2024-01-08 11:36:04,SC10_20240108113604.JPG,20.0,20.0,17.0,30.0,17.5,27.0,3.0,3.295836866004329,300.0,False,11,270.0,False,10,1.1300000000000001,2.4,1.8,0.39840198033021185,30,8,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 12:36:04,SC10_20240108123604.JPG,9.0,9.0,19.0,2024-01-08 12:06:04,SC10_20240108120604.JPG,47.0,0.0,18.0,30.0,18.5,-38.0,-3.361975406798963,-3.6375861597263857,330.0,False,12,300.0,False,11,1.5433333333333332,3.2,2.2,0.3777732702007395,30,24,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 13:06:04,SC10_20240108130604.JPG,66.0,2.0,18.0,2024-01-08 12:36:04,SC10_20240108123604.JPG,9.0,9.0,19.0,30.0,18.5,57.0,3.8485011312768047,4.04305126783455,360.0,False,13,330.0,False,12,1.7600000000000005,3.0,2.4,0.25379872557490957,30,30,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 13:36:04,SC10_20240108133604.JPG,66.0,4.0,18.0,2024-01-08 13:06:04,SC10_20240108130604.JPG,66.0,2.0,18.0,30.0,18.0,0.0,0.0,-0.0,390.0,False,14,360.0,False,13,1.6600000000000004,2.8,2.2,0.26858505363195984,30,27,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 14:06:04,SC10_20240108140604.JPG,80.0,3.0,18.0,2024-01-08 13:36:04,SC10_20240108133604.JPG,66.0,4.0,18.0,30.0,18.0,14.0,2.4101422641752297,2.6390573296152584,420.0,False,15,390.0,False,14,1.563333333333333,3.0,2.2,0.34474711704761746,30,22,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 14:36:04,SC10_20240108143604.JPG,108.0,3.0,19.0,2024-01-08 14:06:04,SC10_20240108140604.JPG,80.0,3.0,18.0,30.0,18.5,28.0,3.0365889718756622,3.332204510175204,450.0,False,16,420.0,False,15,1.3933333333333338,2.6,2.0,0.26444476641211606,30,21,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 15:06:04,SC10_20240108150604.JPG,130.0,0.0,18.0,2024-01-08 14:36:04,SC10_20240108143604.JPG,108.0,3.0,19.0,30.0,18.5,22.0,2.802039330655387,3.091042453358316,480.0,False,17,450.0,False,16,1.4833333333333336,2.8,1.8,0.31811224795479115,30,19,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 15:36:04,SC10_20240108153604.JPG,91.0,0.0,16.0,2024-01-08 15:06:04,SC10_20240108150604.JPG,130.0,0.0,18.0,30.0,17.0,-39.0,-3.3912114430141664,-3.6635616461296463,510.0,False,18,480.0,False,17,1.36,2.6,1.8,0.31579128856102806,30,16,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 16:06:04,SC10_20240108160604.JPG,127.0,0.0,13.0,2024-01-08 15:36:04,SC10_20240108153604.JPG,91.0,0.0,16.0,30.0,14.5,36.0,3.3019272488946263,3.58351893845611,540.0,False,19,510.0,False,18,1.4033333333333329,2.8,1.8,0.3022710970171544,30,13,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 16:36:04,SC10_20240108163604.JPG,127.0,0.0,12.0,2024-01-08 16:06:04,SC10_20240108160604.JPG,127.0,0.0,13.0,30.0,12.5,0.0,0.0,-0.0,570.0,False,20,540.0,False,19,1.1133333333333335,2.2,1.6,0.4006460300306374,30,5,Emery,7.5,Spring Canyon,2A
SC10_20240108,SC10,2024-01-08 17:06:04,SC10_20240108170604.JPG,110.0,0.0,11.0,2024-01-08 16:36:04,SC10_20240108163604.JPG,127.0,0.0,12.0,30.0,11.5,-17.0,-2.571281590658235,-2.833213344056216,600.0,False,21,570.0,False,20,0.9833333333333333,1.8,1.3,0.2202402032473563,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 07:36:04,SC10_20240109073604.JPG,109.0,0.0,6.0,2024-01-09 07:06:04,SC10_20240109070604.JPG,109.0,0.0,5.0,30.0,5.5,0.0,0.0,-0.0,30.0,False,2,0.0,True,1,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 08:06:04,SC10_20240109080604.JPG,109.0,0.0,6.0,2024-01-09 07:36:04,SC10_20240109073604.JPG,109.0,0.0,6.0,30.0,6.0,0.0,0.0,-0.0,60.0,False,3,30.0,False,2,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 08:36:04,SC10_20240109083604.JPG,108.0,0.0,8.0,2024-01-09 08:06:04,SC10_20240109080604.JPG,109.0,0.0,6.0,30.0,7.0,-1.0,-1.0,-0.0,90.0,False,4,60.0,False,3,0.0,0.0,0.0,0.0,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 09:06:04,SC10_20240109090604.JPG,65.0,1.0,10.0,2024-01-09 08:36:04,SC10_20240109083604.JPG,108.0,0.0,8.0,30.0,9.0,-43.0,-3.503398060386724,-3.7612001156935624,120.0,False,5,90.0,False,4,0.5466666666666666,1.2,0.9,0.2811307218334928,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 09:36:04,SC10_20240109093604.JPG,88.0,4.0,12.0,2024-01-09 09:06:04,SC10_20240109090604.JPG,65.0,1.0,10.0,30.0,11.0,23.0,2.8438669798515654,3.1354942159291497,150.0,False,6,120.0,False,5,1.1633333333333336,2.6,1.2,0.47247209976618865,30,8,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 10:06:04,SC10_20240109100604.JPG,64.0,64.0,13.0,2024-01-09 09:36:04,SC10_20240109093604.JPG,88.0,4.0,12.0,30.0,12.5,-24.0,-2.8844991406148166,-3.1780538303479458,180.0,False,7,150.0,False,6,1.4733333333333334,2.6,2.0,0.2622624814863962,30,20,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 10:36:04,SC10_20240109103604.JPG,77.0,77.0,14.0,2024-01-09 10:06:04,SC10_20240109100604.JPG,64.0,64.0,13.0,30.0,13.5,13.0,2.3513346877207573,2.5649493574615367,210.0,False,8,180.0,False,7,1.55,2.8,2.2,0.2834313555930842,30,25,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 11:06:04,SC10_20240109110604.JPG,56.0,56.0,16.0,2024-01-09 10:36:04,SC10_20240109103604.JPG,77.0,77.0,14.0,30.0,15.0,-21.0,-2.7589241763811203,-3.044522437723423,240.0,False,9,210.0,False,8,1.59,3.0,2.2,0.35757805996106246,30,25,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 11:36:04,SC10_20240109113604.JPG,65.0,65.0,15.0,2024-01-09 11:06:04,SC10_20240109110604.JPG,56.0,56.0,16.0,30.0,15.5,9.0,2.080083823051904,2.1972245773362196,270.0,False,10,240.0,False,9,1.5300000000000005,2.8,2.4,0.34011492310620567,30,23,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 12:06:04,SC10_20240109120604.JPG,55.0,55.0,18.0,2024-01-09 11:36:04,SC10_20240109113604.JPG,65.0,65.0,15.0,30.0,16.5,-10.0,-2.154434690031884,-2.302585092994046,300.0,False,11,270.0,False,10,1.53,3.0,2.2,0.29093586606143895,30,24,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 12:36:04,SC10_20240109123604.JPG,27.0,27.0,18.0,2024-01-09 12:06:04,SC10_20240109120604.JPG,55.0,55.0,18.0,30.0,18.0,-28.0,-3.0365889718756622,-3.332204510175204,330.0,False,12,300.0,False,11,1.7,3.0,2.2,0.39004862649993105,30,26,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 13:06:04,SC10_20240109130604.JPG,21.0,17.0,19.0,2024-01-09 12:36:04,SC10_20240109123604.JPG,27.0,27.0,18.0,30.0,18.5,-6.0,-1.8171205928321397,-1.791759469228055,360.0,False,13,330.0,False,12,1.8166666666666667,3.0,2.6,0.2956387979453554,30,29,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 13:36:04,SC10_20240109133604.JPG,86.0,45.0,19.0,2024-01-09 13:06:04,SC10_20240109130604.JPG,21.0,17.0,19.0,30.0,19.0,65.0,4.020725758589058,4.174387269895637,390.0,False,14,360.0,False,13,1.8366666666666662,3.2,2.4,0.33930286880839833,30,29,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 14:06:04,SC10_20240109140604.JPG,110.0,0.0,17.0,2024-01-09 13:36:04,SC10_20240109133604.JPG,86.0,45.0,19.0,30.0,18.0,24.0,2.8844991406148166,3.1780538303479458,420.0,False,15,390.0,False,14,1.8766666666666667,3.2,2.8,0.31832897030168855,30,30,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 14:36:04,SC10_20240109143604.JPG,128.0,5.0,19.0,2024-01-09 14:06:04,SC10_20240109140604.JPG,110.0,0.0,17.0,30.0,18.0,18.0,2.6207413942088964,2.8903717578961645,450.0,False,16,420.0,False,15,1.7500000000000002,3.2,2.0,0.3616056148480761,30,29,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 15:06:04,SC10_20240109150604.JPG,145.0,0.0,19.0,2024-01-09 14:36:04,SC10_20240109143604.JPG,128.0,5.0,19.0,30.0,19.0,17.0,2.571281590658235,2.833213344056216,480.0,False,17,450.0,False,16,1.8333333333333335,3.7,2.8,0.4441833524286031,30,28,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 15:36:04,SC10_20240109153604.JPG,113.0,0.0,16.0,2024-01-09 15:06:04,SC10_20240109150604.JPG,145.0,0.0,19.0,30.0,17.5,-32.0,-3.1748021039363987,-3.4657359027997265,510.0,False,18,480.0,False,17,1.8233333333333335,3.4,2.2,0.40508265085410466,30,29,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 16:06:04,SC10_20240109160604.JPG,141.0,0.0,14.0,2024-01-09 15:36:04,SC10_20240109153604.JPG,113.0,0.0,16.0,30.0,15.0,28.0,3.0365889718756622,3.332204510175204,540.0,False,19,510.0,False,18,1.783333333333333,3.8,2.4,0.44854810477679036,30,29,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 16:36:04,SC10_20240109163604.JPG,148.0,0.0,13.0,2024-01-09 16:06:04,SC10_20240109160604.JPG,141.0,0.0,14.0,30.0,13.5,7.0,1.912931182772389,1.9459101490553132,570.0,False,20,540.0,False,19,1.7433333333333334,3.4,2.4,0.3778341179534414,30,28,Emery,7.5,Spring Canyon,2A
SC10_20240109,SC10,2024-01-09 17:06:04,SC10_20240109170604.JPG,132.0,0.0,12.0,2024-01-09 16:36:04,SC10_20240109163604.JPG,148.0,0.0,13.0,30.0,12.5,-16.0,-2.5198420997897464,-2.772588722239781,600.0,False,21,570.0,False,20,1.6066666666666665,3.4,2.4,0.46064672179323124,30,26,Emery,7.5,Spring Canyon,2A
SC10_20240110,SC10,2024-01-10 07:36:04,SC10_20240110073604.JPG,128.0,0.0,7.0,2024-01-10 07:06:04,SC10_20240110070604.JPG,120.0,0.0,7.0,30.0,7.0,8.0,2.0,2.0794415416798357,30.0,False,2,0.0,True,1,0.74,1.2,0.9,0.17878902998053128,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240110,SC10,2024-01-10 08:06:04,SC10_20240110080604.JPG,104.0,0.0,7.0,2024-01-10 07:36:04,SC10_20240110073604.JPG,128.0,0.0,7.0,30.0,7.0,-24.0,-2.8844991406148166,-3.1780538303479458,60.0,False,3,30.0,False,2,0.82,1.6,1.2,0.17356968854500257,30,0,Emery,7.5,Spring Canyon,2A
SC10_20240110,SC10,2024-01-10 08:36:04,SC10_20240110083604.JPG,282.0,11.0,8.0,2024-01-10 08:06:04,SC10_20240110080604.JPG,104.0,0.0,7.0,30.0,7.5,178.0,5.6252263283418555,5.181783550292085,90.0,False,4,60.0,False,3,1.2199999999999995,2.8,1.3,0.5008154270327771,30,11,Emery,7.5,Spring Canyon,2A
SC10_20240110,SC10,2024-01-10 09:06:04,SC10_20240110090604.JPG,69.0,6.0,10.0,2024-01-10 08:36:04,SC10_20240110083604.JPG,282.0,11.0,8.0,30.0,9.0,-213.0,-5.972092619826399,-5.3612921657094255,120.0,False,5,90.0,False,4,1.5866666666666664,3.2,1.8,0.3979978628718686,30,22,Emery,7.5,Spring Canyon,2A
SC10_20240110,SC10,2024-01-10 09:36:04,SC10_20240110093604.JPG,180.0,40.0,11.0,2024-01-10 09:06:04,SC10_20240110090604.JPG,69.0,6.0,10.0,30.0,10.5,111.0,4.805895533705332,4.709530201312334,150.0,False,6,120.0,False,5,1.4466666666666668,3.0,2.0,0.3191943882201947,30,21,Emery,7.5,Spring Canyon,2A
