season,deployment_id,camera_name,image_filename,timestamp_recorded,temperature_c
2023-2024,SC3,ECHO,SC3_20231202181501.JPG,2023-12-02T18:15:01,14.0
2023-2024,SC3,ECHO,SC3_20231202182001.JPG,2023-12-02T18:20:01,14.0
2023-2024,SC3,ECHO,SC3_20231202182501.JPG,2023-12-02T18:25:01,13.0
2023-2024,SC3,ECHO,SC3_20231202183001.JPG,2023-12-02T18:30:01,14.0
2023-2024,SC3,ECHO,SC3_20231202183501.JPG,2023-12-02T18:35:01,14.0
2023-2024,SC3,ECHO,SC3_20231202184001.JPG,2023-12-02T18:40:01,13.0
2023-2024,SC3,ECHO,SC3_20231202184501.JPG,2023-12-02T18:45:01,13.0
2023-2024,SC3,ECHO,SC3_20231202185001.JPG,2023-12-02T18:50:01,13.0
2023-2024,SC3,ECHO,SC3_20231202185501.JPG,2023-12-02T18:55:01,13.0
2023-2024,SC3,ECHO,SC3_20231202190001.JPG,2023-12-02T19:00:01,14.0
2023-2024,SC3,ECHO,SC3_20231202190501.JPG,2023-12-02T19:05:01,13.0
2023-2024,SC3,ECHO,SC3_20231202191001.JPG,2023-12-02T19:10:01,14.0
2023-2024,SC3,ECHO,SC3_20231202191501.JPG,2023-12-02T19:15:01,13.0
2023-2024,SC3,ECHO,SC3_20231202192001.JPG,2023-12-02T19:20:01,13.0
2023-2024,SC3,ECHO,SC3_20231202192501.JPG,2023-12-02T19:25:01,14.0
2023-2024,SC3,ECHO,SC3_20231202193001.JPG,2023-12-02T19:30:01,13.0
2023-2024,SC3,ECHO,SC3_20231202193501.JPG,2023-12-02T19:35:01,13.0
2023-2024,SC3,ECHO,SC3_20231202194001.JPG,2023-12-02T19:40:01,13.0
2023-2024,SC3,ECHO,SC3_20231202194501.JPG,2023-12-02T19:45:01,13.0
2023-2024,SC3,ECHO,SC3_20231202195001.JPG,2023-12-02T19:50:01,13.0
2023-2024,SC3,ECHO,SC3_20231202195501.JPG,2023-12-02T19:55:01,13.0
2023-2024,SC3,ECHO,SC3_20231202200001.JPG,2023-12-02T20:00:01,13.0
2023-2024,SC3,ECHO,SC3_20231202200501.JPG,2023-12-02T20:05:01,13.0
2023-2024,SC3,ECHO,SC3_20231202201001.JPG,2023-12-02T20:10:01,13.0
2023-2024,SC3,ECHO,SC3_20231202201501.JPG,2023-12-02T20:15:01,13.0
2023-2024,SC3,ECHO,SC3_20231202202001.JPG,2023-12-02T20:20:01,13.0
2023-2024,SC3,ECHO,SC3_20231202202501.JPG,2023-12-02T20:25:01,13.0
2023-2024,SC3,ECHO,SC3_20231202203001.JPG,2023-12-02T20:30:01,12.0
2023-2024,SC3,ECHO,SC3_20231202203501.JPG,2023-12-02T20:35:01,13.0
2023-2024,SC3,ECHO,SC3_20231202204001.JPG,2023-12-02T20:40:01,13.0
2023-2024,SC3,ECHO,SC3_20231202204501.JPG,2023-12-02T20:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231202205001.JPG,2023-12-02T20:50:01,13.0
2023-2024,SC3,ECHO,SC3_20231202205501.JPG,2023-12-02T20:55:01,13.0
2023-2024,SC3,ECHO,SC3_20231202210001.JPG,2023-12-02T21:00:01,13.0
2023-2024,SC3,ECHO,SC3_20231202210501.JPG,2023-12-02T21:05:01,12.0
2023-2024,SC3,ECHO,SC3_20231202211001.JPG,2023-12-02T21:10:01,12.0
2023-2024,SC3,ECHO,SC3_20231202211501.JPG,2023-12-02T21:15:01,12.0
2023-2024,SC3,ECHO,SC3_20231202212001.JPG,2023-12-02T21:20:01,12.0
2023-2024,SC3,ECHO,SC3_20231202212501.JPG,2023-12-02T21:25:01,12.0
2023-2024,SC3,ECHO,SC3_20231202213001.JPG,2023-12-02T21:30:01,12.0
2023-2024,SC3,ECHO,SC3_20231202213501.JPG,2023-12-02T21:35:01,12.0
2023-2024,SC3,ECHO,SC3_20231202214001.JPG,2023-12-02T21:40:01,12.0
2023-2024,SC3,ECHO,SC3_20231202214501.JPG,2023-12-02T21:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231202215001.JPG,2023-12-02T21:50:01,12.0
2023-2024,SC3,ECHO,SC3_20231202215501.JPG,2023-12-02T21:55:01,12.0
2023-2024,SC3,ECHO,SC3_20231202220001.JPG,2023-12-02T22:00:01,12.0
2023-2024,SC3,ECHO,SC3_20231202220501.JPG,2023-12-02T22:05:01,11.0
2023-2024,SC3,ECHO,SC3_20231202221001.JPG,2023-12-02T22:10:01,11.0
2023-2024,SC3,ECHO,SC3_20231202221501.JPG,2023-12-02T22:15:01,11.0
2023-2024,SC3,ECHO,SC3_20231202222001.JPG,2023-12-02T22:20:01,11.0
2023-2024,SC3,ECHO,SC3_20231202222501.JPG,2023-12-02T22:25:01,11.0
2023-2024,SC3,ECHO,SC3_20231202223001.JPG,2023-12-02T22:30:01,11.0
2023-2024,SC3,ECHO,SC3_20231202223501.JPG,2023-12-02T22:35:01,11.0
2023-2024,SC3,ECHO,SC3_20231202224001.JPG,2023-12-02T22:40:01,12.0
2023-2024,SC3,ECHO,SC3_20231202224501.JPG,2023-12-02T22:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231202225001.JPG,2023-12-02T22:50:01,12.0
2023-2024,SC3,ECHO,SC3_20231202225501.JPG,2023-12-02T22:55:01,12.0
2023-2024,SC3,ECHO,SC3_20231202230001.JPG,2023-12-02T23:00:01,12.0
2023-2024,SC3,ECHO,SC3_20231202230501.JPG,2023-12-02T23:05:01,12.0
2023-2024,SC3,ECHO,SC3_20231202231001.JPG,2023-12-02T23:10:01,12.0
2023-2024,SC3,ECHO,SC3_20231202231501.JPG,2023-12-02T23:15:01,12.0
2023-2024,SC3,ECHO,SC3_20231202232001.JPG,2023-12-02T23:20:01,12.0
2023-2024,SC3,ECHO,SC3_20231202232501.JPG,2023-12-02T23:25:01,12.0
2023-2024,SC3,ECHO,SC3_20231202233001.JPG,2023-12-02T23:30:01,12.0
2023-2024,SC3,ECHO,SC3_20231202233501.JPG,2023-12-02T23:35:01,12.0
2023-2024,SC3,ECHO,SC3_20231202234001.JPG,2023-12-02T23:40:01,12.0
2023-2024,SC3,ECHO,SC3_20231202234501.JPG,2023-12-02T23:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231202235001.JPG,2023-12-02T23:50:01,12.0
2023-2024,SC3,ECHO,SC3_20231202235501.JPG,2023-12-02T23:55:01,12.0
2023-2024,SC3,ECHO,SC3_20231203000001.JPG,2023-12-03T00:00:01,12.0
2023-2024,SC3,ECHO,SC3_20231203000501.JPG,2023-12-03T00:05:01,12.0
2023-2024,SC3,ECHO,SC3_20231203001001.JPG,2023-12-03T00:10:01,12.0
2023-2024,SC3,ECHO,SC3_20231203001501.JPG,2023-12-03T00:15:01,12.0
2023-2024,SC3,ECHO,SC3_20231203002001.JPG,2023-12-03T00:20:01,12.0
2023-2024,SC3,ECHO,SC3_20231203002501.JPG,2023-12-03T00:25:01,12.0
2023-2024,SC3,ECHO,SC3_20231203003001.JPG,2023-12-03T00:30:01,12.0
2023-2024,SC3,ECHO,SC3_20231203003501.JPG,2023-12-03T00:35:01,12.0
2023-2024,SC3,ECHO,SC3_20231203004001.JPG,2023-12-03T00:40:01,12.0
2023-2024,SC3,ECHO,SC3_20231203004501.JPG,2023-12-03T00:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231203005001.JPG,2023-12-03T00:50:01,12.0
2023-2024,SC3,ECHO,SC3_20231203005501.JPG,2023-12-03T00:55:01,12.0
2023-2024,SC3,ECHO,SC3_20231203010001.JPG,2023-12-03T01:00:01,12.0
2023-2024,SC3,ECHO,SC3_20231203010501.JPG,2023-12-03T01:05:01,12.0
2023-2024,SC3,ECHO,SC3_20231203011001.JPG,2023-12-03T01:10:01,12.0
2023-2024,SC3,ECHO,SC3_20231203011501.JPG,2023-12-03T01:15:01,12.0
2023-2024,SC3,ECHO,SC3_20231203012001.JPG,2023-12-03T01:20:01,12.0
2023-2024,SC3,ECHO,SC3_20231203012501.JPG,2023-12-03T01:25:01,12.0
2023-2024,SC3,ECHO,SC3_20231203013001.JPG,2023-12-03T01:30:01,12.0
2023-2024,SC3,ECHO,SC3_20231203013501.JPG,2023-12-03T01:35:01,11.0
2023-2024,SC3,ECHO,SC3_20231203014001.JPG,2023-12-03T01:40:01,12.0
2023-2024,SC3,ECHO,SC3_20231203014501.JPG,2023-12-03T01:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231203015001.JPG,2023-12-03T01:50:01,11.0
2023-2024,SC3,ECHO,SC3_20231203015501.JPG,2023-12-03T01:55:01,11.0
2023-2024,SC3,ECHO,SC3_20231203020001.JPG,2023-12-03T02:00:01,11.0
2023-2024,SC3,ECHO,SC3_20231203020501.JPG,2023-12-03T02:05:01,11.0
2023-2024,SC3,ECHO,SC3_20231203021001.JPG,2023-12-03T02:10:01,11.0
2023-2024,SC3,ECHO,SC3_20231203021501.JPG,2023-12-03T02:15:01,11.0
2023-2024,SC3,ECHO,SC3_20231203022001.JPG,2023-12-03T02:20:01,11.0
2023-2024,SC3,ECHO,SC3_20231203022501.JPG,2023-12-03T02:25:01,11.0
2023-2024,SC3,ECHO,SC3_20231203023001.JPG,2023-12-03T02:30:01,11.0
2023-2024,SC3,ECHO,SC3_20231203023501.JPG,2023-12-03T02:35:01,10.0
2023-2024,SC3,ECHO,SC3_20231203024001.JPG,2023-12-03T02:40:01,11.0
2023-2024,SC3,ECHO,SC3_20231203024501.JPG,2023-12-03T02:45:01,11.0
2023-2024,SC3,ECHO,SC3_20231203025001.JPG,2023-12-03T02:50:01,11.0
2023-2024,SC3,ECHO,SC3_20231203025501.JPG,2023-12-03T02:55:01,11.0
2023-2024,SC3,ECHO,SC3_20231203030001.JPG,2023-12-03T03:00:01,11.0
2023-2024,SC3,ECHO,SC3_20231203030501.JPG,2023-12-03T03:05:01,11.0
2023-2024,SC3,ECHO,SC3_20231203031001.JPG,2023-12-03T03:10:01,11.0
2023-2024,SC3,ECHO,SC3_20231203031501.JPG,2023-12-03T03:15:01,10.0
2023-2024,SC3,ECHO,SC3_20231203032001.JPG,2023-12-03T03:20:01,10.0
2023-2024,SC3,ECHO,SC3_20231203032501.JPG,2023-12-03T03:25:01,11.0
2023-2024,SC3,ECHO,SC3_20231203033001.JPG,2023-12-03T03:30:01,11.0
2023-2024,SC3,ECHO,SC3_20231203033501.JPG,2023-12-03T03:35:01,11.0
2023-2024,SC3,ECHO,SC3_20231203034001.JPG,2023-12-03T03:40:01,11.0
2023-2024,SC3,ECHO,SC3_20231203034501.JPG,2023-12-03T03:45:01,11.0
2023-2024,SC3,ECHO,SC3_20231203035001.JPG,2023-12-03T03:50:01,11.0
2023-2024,SC3,ECHO,SC3_20231203035501.JPG,2023-12-03T03:55:01,11.0
2023-2024,SC3,ECHO,SC3_20231203040001.JPG,2023-12-03T04:00:01,11.0
2023-2024,SC3,ECHO,SC3_20231203040501.JPG,2023-12-03T04:05:01,11.0
2023-2024,SC3,ECHO,SC3_20231203041001.JPG,2023-12-03T04:10:01,11.0
2023-2024,SC3,ECHO,SC3_20231203041501.JPG,2023-12-03T04:15:01,11.0
2023-2024,SC3,ECHO,SC3_20231203042001.JPG,2023-12-03T04:20:01,10.0
2023-2024,SC3,ECHO,SC3_20231203042501.JPG,2023-12-03T04:25:01,10.0
2023-2024,SC3,ECHO,SC3_20231203043001.JPG,2023-12-03T04:30:01,11.0
2023-2024,SC3,ECHO,SC3_20231203043501.JPG,2023-12-03T04:35:01,10.0
2023-2024,SC3,ECHO,SC3_20231203044001.JPG,2023-12-03T04:40:01,11.0
2023-2024,SC3,ECHO,SC3_20231203044501.JPG,2023-12-03T04:45:01,10.0
2023-2024,SC3,ECHO,SC3_20231203045001.JPG,2023-12-03T04:50:01,10.0
2023-2024,SC3,ECHO,SC3_20231203045501.JPG,2023-12-03T04:55:01,11.0
2023-2024,SC3,ECHO,SC3_20231203050001.JPG,2023-12-03T05:00:01,11.0
2023-2024,SC3,ECHO,SC3_20231203050501.JPG,2023-12-03T05:05:01,10.0
2023-2024,SC3,ECHO,SC3_20231203051001.JPG,2023-12-03T05:10:01,11.0
2023-2024,SC3,ECHO,SC3_20231203051501.JPG,2023-12-03T05:15:01,11.0
2023-2024,SC3,ECHO,SC3_20231203052001.JPG,2023-12-03T05:20:01,11.0
2023-2024,SC3,ECHO,SC3_20231203052501.JPG,2023-12-03T05:25:01,11.0
2023-2024,SC3,ECHO,SC3_20231203053001.JPG,2023-12-03T05:30:01,11.0
2023-2024,SC3,ECHO,SC3_20231203053501.JPG,2023-12-03T05:35:01,11.0
2023-2024,SC3,ECHO,SC3_20231203054001.JPG,2023-12-03T05:40:01,11.0
2023-2024,SC3,ECHO,SC3_20231203054501.JPG,2023-12-03T05:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231203055001.JPG,2023-12-03T05:50:01,11.0
2023-2024,SC3,ECHO,SC3_20231203055501.JPG,2023-12-03T05:55:01,12.0
2023-2024,SC3,ECHO,SC3_20231203060001.JPG,2023-12-03T06:00:01,12.0
2023-2024,SC3,ECHO,SC3_20231203060501.JPG,2023-12-03T06:05:01,12.0
2023-2024,SC3,ECHO,SC3_20231203061001.JPG,2023-12-03T06:10:01,12.0
2023-2024,SC3,ECHO,SC3_20231203061501.JPG,2023-12-03T06:15:01,12.0
2023-2024,SC3,ECHO,SC3_20231203062001.JPG,2023-12-03T06:20:01,12.0
2023-2024,SC3,ECHO,SC3_20231203062501.JPG,2023-12-03T06:25:01,12.0
2023-2024,SC3,ECHO,SC3_20231203063001.JPG,2023-12-03T06:30:01,12.0
2023-2024,SC3,ECHO,SC3_20231203063501.JPG,2023-12-03T06:35:01,12.0
2023-2024,SC3,ECHO,SC3_20231203064001.JPG,2023-12-03T06:40:01,12.0
2023-2024,SC3,ECHO,SC3_20231203064502.JPG,2023-12-03T06:45:02,12.0
2023-2024,SC3,ECHO,SC3_20231203065001.JPG,2023-12-03T06:50:01,12.0
2023-2024,SC3,ECHO,SC3_20231203065501.JPG,2023-12-03T06:55:01,12.0
2023-2024,SC3,ECHO,SC3_20231203070001.JPG,2023-12-03T07:00:01,12.0
2023-2024,SC3,ECHO,SC3_20231203070501.JPG,2023-12-03T07:05:01,12.0
2023-2024,SC3,ECHO,SC3_20231203071001.JPG,2023-12-03T07:10:01,12.0
2023-2024,SC3,ECHO,SC3_20231203071501.JPG,2023-12-03T07:15:01,12.0
2023-2024,SC3,ECHO,SC3_20231203072001.JPG,2023-12-03T07:20:01,12.0
2023-2024,SC3,ECHO,SC3_20231203072501.JPG,2023-12-03T07:25:01,12.0
2023-2024,SC3,ECHO,SC3_20231203073001.JPG,2023-12-03T07:30:01,11.0
2023-2024,SC3,ECHO,SC3_20231203073501.JPG,2023-12-03T07:35:01,12.0
2023-2024,SC3,ECHO,SC3_20231203074001.JPG,2023-12-03T07:40:01,12.0
2023-2024,SC3,ECHO,SC3_20231203074501.JPG,2023-12-03T07:45:01,12.0
2023-2024,SC3,ECHO,SC3_20231203075001.JPG,2023-12-03T07:50:01,12.0
2023-2024,SC3,ECHO,SC3_20231203075501.JPG,2023-12-03T07:55:01,12.0
2023-2024,SC3,ECHO,SC3_20231203080001.JPG,2023-12-03T08:00:01,12.0
2023-2024,SC3,ECHO,SC3_20231203080501.JPG,2023-12-03T08:05:01,12.0
2023-2024,SC3,ECHO,SC3_20231203081001.JPG,2023-12-03T08:10:01,12.0
2023-2024,SC3,ECHO,SC3_20231203081501.JPG,2023-12-03T08:15:01,12.0
2023-2024,SC3,ECHO,SC3_20231203082001.JPG,2023-12-03T08:20:01,13.0
2023-2024,SC3,ECHO,SC3_20231203082501.JPG,2023-12-03T08:25:01,13.0
2023-2024,SC3,ECHO,SC3_20231203083001.JPG,2023-12-03T08:30:01,13.0
2023-2024,SC3,ECHO,SC3_20231203083501.JPG,2023-12-03T08:35:01,13.0
2023-2024,SC3,ECHO,SC3_20231203084001.JPG,2023-12-03T08:40:01,13.0
2023-2024,SC3,ECHO,SC3_20231203084501.JPG,2023-12-03T08:45:01,13.0
2023-2024,SC3,ECHO,SC3_20231203085001.JPG,2023-12-03T08:50:01,14.0
2023-2024,SC3,ECHO,SC3_20231203085501.JPG,2023-12-03T08:55:01,15.0
2023-2024,SC4,ZEST,SC4_20231203143001.JPG,2023-12-03T14:30:01,20.0
2023-2024,SC4,ZEST,SC4_20231203144001.JPG,2023-12-03T14:40:01,19.0
2023-2024,SC4,ZEST,SC4_20231203145001.JPG,2023-12-03T14:50:01,19.0
2023-2024,SC4,ZEST,SC4_20231203150000.JPG,2023-12-03T15:00:00,18.0
2023-2024,SC4,ZEST,SC4_20231203151001.JPG,2023-12-03T15:10:01,17.0
2023-2024,SC4,ZEST,SC4_20231203152001.JPG,2023-12-03T15:20:01,17.0
2023-2024,SC4,ZEST,SC4_20231203153001.JPG,2023-12-03T15:30:01,16.0
2023-2024,SC4,ZEST,SC4_20231203154001.JPG,2023-12-03T15:40:01,15.0
2023-2024,SC4,ZEST,SC4_20231203155001.JPG,2023-12-03T15:50:01,15.0
2023-2024,SC4,ZEST,SC4_20231203160001.JPG,2023-12-03T16:00:01,15.0
2023-2024,SC4,ZEST,SC4_20231203161001.JPG,2023-12-03T16:10:01,15.0
2023-2024,SC4,ZEST,SC4_20231203162001.JPG,2023-12-03T16:20:01,14.0
2023-2024,SC4,ZEST,SC4_20231203163001.JPG,2023-12-03T16:30:01,14.0
2023-2024,SC4,ZEST,SC4_20231203164001.JPG,2023-12-03T16:40:01,14.0
2023-2024,SC4,ZEST,SC4_20231203165001.JPG,2023-12-03T16:50:01,14.0
2023-2024,SC4,ZEST,SC4_20231203170001.JPG,2023-12-03T17:00:01,13.0
2023-2024,SC4,ZEST,SC4_20231203171001.JPG,2023-12-03T17:10:01,13.0
2023-2024,SC4,ZEST,SC4_20231203172002.JPG,2023-12-03T17:20:02,13.0
2023-2024,SC4,ZEST,SC4_20231203173001.JPG,2023-12-03T17:30:01,13.0
2023-2024,SC4,ZEST,SC4_20231203174001.JPG,2023-12-03T17:40:01,13.0
2023-2024,SC4,ZEST,SC4_20231203175001.JPG,2023-12-03T17:50:01,12.0
2023-2024,SC4,ZEST,SC4_20231203180001.JPG,2023-12-03T18:00:01,13.0
2023-2024,SC4,ZEST,SC4_20231203181001.JPG,2023-12-03T18:10:01,12.0
2023-2024,SC4,ZEST,SC4_20231203182001.JPG,2023-12-03T18:20:01,12.0
2023-2024,SC4,ZEST,SC4_20231203183001.JPG,2023-12-03T18:30:01,12.0
2023-2024,SC4,ZEST,SC4_20231203184001.JPG,2023-12-03T18:40:01,12.0
2023-2024,SC4,ZEST,SC4_20231203185001.JPG,2023-12-03T18:50:01,13.0
2023-2024,SC4,ZEST,SC4_20231203190001.JPG,2023-12-03T19:00:01,12.0
2023-2024,SC4,ZEST,SC4_20231203191001.JPG,2023-12-03T19:10:01,12.0
2023-2024,SC4,ZEST,SC4_20231203192001.JPG,2023-12-03T19:20:01,12.0
2023-2024,SC4,ZEST,SC4_20231203193001.JPG,2023-12-03T19:30:01,13.0
2023-2024,SC4,ZEST,SC4_20231203194001.JPG,2023-12-03T19:40:01,13.0
2023-2024,SC4,ZEST,SC4_20231203195001.JPG,2023-12-03T19:50:01,13.0
2023-2024,SC4,ZEST,SC4_20231203200001.JPG,2023-12-03T20:00:01,12.0
2023-2024,SC4,ZEST,SC4_20231203201001.JPG,2023-12-03T20:10:01,12.0
2023-2024,SC4,ZEST,SC4_20231203202001.JPG,2023-12-03T20:20:01,12.0
2023-2024,SC4,ZEST,SC4_20231203203001.JPG,2023-12-03T20:30:01,12.0
2023-2024,SC4,ZEST,SC4_20231203204001.JPG,2023-12-03T20:40:01,12.0
2023-2024,SC4,ZEST,SC4_20231203205001.JPG,2023-12-03T20:50:01,12.0
2023-2024,SC4,ZEST,SC4_20231203210001.JPG,2023-12-03T21:00:01,12.0
2023-2024,SC4,ZEST,SC4_20231203211001.JPG,2023-12-03T21:10:01,12.0
2023-2024,SC4,ZEST,SC4_20231203212001.JPG,2023-12-03T21:20:01,12.0
2023-2024,SC4,ZEST,SC4_20231203213001.JPG,2023-12-03T21:30:01,12.0
2023-2024,SC4,ZEST,SC4_20231203214001.JPG,2023-12-03T21:40:01,12.0
2023-2024,SC4,ZEST,SC4_20231203215001.JPG,2023-12-03T21:50:01,12.0
2023-2024,SC4,ZEST,SC4_20231203220001.JPG,2023-12-03T22:00:01,12.0
2023-2024,SC4,ZEST,SC4_20231203221001.JPG,2023-12-03T22:10:01,12.0
2023-2024,SC4,ZEST,SC4_20231203222001.JPG,2023-12-03T22:20:01,12.0
2023-2024,SC4,ZEST,SC4_20231203223001.JPG,2023-12-03T22:30:01,12.0
2023-2024,SC4,ZEST,SC4_20231203224001.JPG,2023-12-03T22:40:01,12.0
2023-2024,SC4,ZEST,SC4_20231203225001.JPG,2023-12-03T22:50:01,12.0
2023-2024,SC4,ZEST,SC4_20231203230001.JPG,2023-12-03T23:00:01,12.0
2023-2024,SC4,ZEST,SC4_20231203231001.JPG,2023-12-03T23:10:01,12.0
2023-2024,SC4,ZEST,SC4_20231203232001.JPG,2023-12-03T23:20:01,12.0
2023-2024,SC4,ZEST,SC4_20231203233001.JPG,2023-12-03T23:30:01,12.0
2023-2024,SC4,ZEST,SC4_20231203234001.JPG,2023-12-03T23:40:01,12.0
2023-2024,SC4,ZEST,SC4_20231203235001.JPG,2023-12-03T23:50:01,12.0
2023-2024,SC4,ZEST,SC4_20231204000001.JPG,2023-12-04T00:00:01,11.0
2023-2024,SC4,ZEST,SC4_20231204001001.JPG,2023-12-04T00:10:01,12.0
2023-2024,SC4,ZEST,SC4_20231204002001.JPG,2023-12-04T00:20:01,12.0
2023-2024,SC4,ZEST,SC4_20231204003001.JPG,2023-12-04T00:30:01,12.0
2023-2024,SC4,ZEST,SC4_20231204004001.JPG,2023-12-04T00:40:01,12.0
2023-2024,SC4,ZEST,SC4_20231204005001.JPG,2023-12-04T00:50:01,12.0
2023-2024,SC4,ZEST,SC4_20231204010001.JPG,2023-12-04T01:00:01,12.0
2023-2024,SC4,ZEST,SC4_20231204011001.JPG,2023-12-04T01:10:01,11.0
2023-2024,SC4,ZEST,SC4_20231204012001.JPG,2023-12-04T01:20:01,11.0
2023-2024,SC4,ZEST,SC4_20231204013001.JPG,2023-12-04T01:30:01,11.0
2023-2024,SC4,ZEST,SC4_20231204014001.JPG,2023-12-04T01:40:01,10.0
2023-2024,SC4,ZEST,SC4_20231204015001.JPG,2023-12-04T01:50:01,11.0
2023-2024,SC4,ZEST,SC4_20231204020001.JPG,2023-12-04T02:00:01,11.0
2023-2024,SC4,ZEST,SC4_20231204021001.JPG,2023-12-04T02:10:01,10.0
2023-2024,SC4,ZEST,SC4_20231204022001.JPG,2023-12-04T02:20:01,10.0
2023-2024,SC4,ZEST,SC4_20231204023001.JPG,2023-12-04T02:30:01,11.0
2023-2024,SC4,ZEST,SC4_20231204024001.JPG,2023-12-04T02:40:01,11.0
2023-2024,SC4,ZEST,SC4_20231204025001.JPG,2023-12-04T02:50:01,10.0
2023-2024,SC4,ZEST,SC4_20231204030001.JPG,2023-12-04T03:00:01,10.0
2023-2024,SC4,ZEST,SC4_20231204031001.JPG,2023-12-04T03:10:01,10.0
2023-2024,SC4,ZEST,SC4_20231204032001.JPG,2023-12-04T03:20:01,10.0
2023-2024,SC4,ZEST,SC4_20231204033000.JPG,2023-12-04T03:30:00,10.0
2023-2024,SC4,ZEST,SC4_20231204034001.JPG,2023-12-04T03:40:01,10.0
2023-2024,SC4,ZEST,SC4_20231204035001.JPG,2023-12-04T03:50:01,10.0
2023-2024,SC4,ZEST,SC4_20231204040001.JPG,2023-12-04T04:00:01,9.0
2023-2024,SC4,ZEST,SC4_20231204041001.JPG,2023-12-04T04:10:01,9.0
2023-2024,SC4,ZEST,SC4_20231204042001.JPG,2023-12-04T04:20:01,9.0
2023-2024,SC4,ZEST,SC4_20231204043001.JPG,2023-12-04T04:30:01,9.0
2023-2024,SC4,ZEST,SC4_20231204044001.JPG,2023-12-04T04:40:01,9.0
2023-2024,SC4,ZEST,SC4_20231204045001.JPG,2023-12-04T04:50:01,9.0
2023-2024,SC4,ZEST,SC4_20231204050001.JPG,2023-12-04T05:00:01,9.0
2023-2024,SC4,ZEST,SC4_20231204051001.JPG,2023-12-04T05:10:01,9.0
2023-2024,SC4,ZEST,SC4_20231204052001.JPG,2023-12-04T05:20:01,9.0
2023-2024,SC4,ZEST,SC4_20231204053001.JPG,2023-12-04T05:30:01,9.0
2023-2024,SC4,ZEST,SC4_20231204054001.JPG,2023-12-04T05:40:01,9.0
2023-2024,SC4,ZEST,SC4_20231204055001.JPG,2023-12-04T05:50:01,9.0
2023-2024,SC4,ZEST,SC4_20231204060001.JPG,2023-12-04T06:00:01,9.0
2023-2024,SC4,ZEST,SC4_20231204061001.JPG,2023-12-04T06:10:01,9.0
2023-2024,SC4,ZEST,SC4_20231204062001.JPG,2023-12-04T06:20:01,9.0
2023-2024,SC4,ZEST,SC4_20231204063001.JPG,2023-12-04T06:30:01,9.0
2023-2024,SC4,ZEST,SC4_20231204064001.JPG,2023-12-04T06:40:01,8.0
2023-2024,SC4,ZEST,SC4_20231204065001.JPG,2023-12-04T06:50:01,9.0
2023-2024,SC4,ZEST,SC4_20231204070001.JPG,2023-12-04T07:00:01,9.0
2023-2024,SC4,ZEST,SC4_20231204071001.JPG,2023-12-04T07:10:01,9.0
2023-2024,SC4,ZEST,SC4_20231204072001.JPG,2023-12-04T07:20:01,9.0
2023-2024,SC4,ZEST,SC4_20231204073001.JPG,2023-12-04T07:30:01,9.0
2023-2024,SC4,ZEST,SC4_20231204074001.JPG,2023-12-04T07:40:01,9.0
2023-2024,SC4,ZEST,SC4_20231204075001.JPG,2023-12-04T07:50:01,9.0
2023-2024,SC4,ZEST,SC4_20231204080001.JPG,2023-12-04T08:00:01,10.0
2023-2024,SC4,ZEST,SC4_20231204081001.JPG,2023-12-04T08:10:01,10.0
2023-2024,SC4,ZEST,SC4_20231204082001.JPG,2023-12-04T08:20:01,11.0
2023-2024,SC4,ZEST,SC4_20231204083001.JPG,2023-12-04T08:30:01,12.0
2023-2024,SC4,ZEST,SC4_20231204084001.JPG,2023-12-04T08:40:01,13.0
2023-2024,SC4,ZEST,SC4_20231204085001.JPG,2023-12-04T08:50:01,14.0
2023-2024,SC4,ZEST,SC4_20231204090001.JPG,2023-12-04T09:00:01,15.0
2023-2024,SC4,ZEST,SC4_20231204091001.JPG,2023-12-04T09:10:01,17.0
2023-2024,SC4,ZEST,SC4_20231204092001.JPG,2023-12-04T09:20:01,18.0
2023-2024,SC4,ZEST,SC4_20231204093001.JPG,2023-12-04T09:30:01,19.0
2023-2024,SC4,ZEST,SC4_20231204094001.JPG,2023-12-04T09:40:01,18.0
2023-2024,SC4,ZEST,SC4_20231204095001.JPG,2023-12-04T09:50:01,19.0
2023-2024,SC4,ZEST,SC4_20231204100001.JPG,2023-12-04T10:00:01,19.0
2023-2024,SC4,ZEST,SC4_20231204101001.JPG,2023-12-04T10:10:01,19.0
2023-2024,SC4,ZEST,SC4_20231204102001.JPG,2023-12-04T10:20:01,19.0
2023-2024,SC4,ZEST,SC4_20231204103001.JPG,2023-12-04T10:30:01,20.0
2023-2024,SC4,ZEST,SC4_20231204104001.JPG,2023-12-04T10:40:01,21.0
2023-2024,SC4,ZEST,SC4_20231204105001.JPG,2023-12-04T10:50:01,22.0
2023-2024,SC4,ZEST,SC4_20231204110001.JPG,2023-12-04T11:00:01,21.0
2023-2024,SC4,ZEST,SC4_20231204111001.JPG,2023-12-04T11:10:01,21.0
2023-2024,SC4,ZEST,SC4_20231204112001.JPG,2023-12-04T11:20:01,21.0
