deployment_id,camera_name,image_filename,timestamp_recorded,primary_observer,record_user_id,classification_confirmed,is_night,cells_0,cells_1_9,cells_10_99,cells_100_999,sun_exposed_cells_1_9,sun_exposed_cells_10_99,sun_exposed_cells_100_999,butterfly_index,sun_exposed_butterfly_index
SC10,JINX,SC10_20240114013604.JPG,2024-01-14T01:36:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114020604.JPG,2024-01-14T02:06:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114023604.JPG,2024-01-14T02:36:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114030604.JPG,2024-01-14T03:06:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114033604.JPG,2024-01-14T03:36:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114040604.JPG,2024-01-14T04:06:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114043604.JPG,2024-01-14T04:36:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114050604.JPG,2024-01-14T05:06:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114053604.JPG,2024-01-14T05:36:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114060604.JPG,2024-01-14T06:06:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114063604.JPG,2024-01-14T06:36:04,Emery,ETD,True,True,0,12,11,2,0,0,0,322,0
SC10,JINX,SC10_20240114070604.JPG,2024-01-14T07:06:04,Emery,ETD,True,False,1,9,9,4,0,0,0,499,0
SC10,JINX,SC10_20240114073604.JPG,2024-01-14T07:36:04,Emery,ETD,True,False,2,8,9,4,0,0,0,498,0
SC10,JINX,SC10_20240114080604.JPG,2024-01-14T08:06:04,Emery,ETD,True,False,0,10,9,4,0,0,0,500,0
SC10,JINX,SC10_20240114083604.JPG,2024-01-14T08:36:04,Emery,ETD,True,False,1,10,10,3,0,0,0,410,0
SC10,JINX,SC10_20240114090604.JPG,2024-01-14T09:06:04,Emery,ETD,True,False,0,11,8,3,0,0,0,391,0
SC10,JINX,SC10_20240114093604.JPG,2024-01-14T09:36:04,Emery,ETD,True,False,0,8,9,2,0,0,0,298,0
SC10,JINX,SC10_20240114100604.JPG,2024-01-14T10:06:04,Emery,ETD,True,False,0,12,10,3,0,0,0,412,0
SC10,JINX,SC10_20240114103604.JPG,2024-01-14T10:36:04,Emery,ETD,True,False,0,10,9,2,0,0,0,300,0
SC10,JINX,SC10_20240114110604.JPG,2024-01-14T11:06:04,Emery,ETD,True,False,0,12,7,3,0,0,0,382,0
SC10,JINX,SC10_20240114113604.JPG,2024-01-14T11:36:04,Emery,ETD,True,False,0,9,10,2,0,0,0,309,0
SC10,JINX,SC10_20240114120604.JPG,2024-01-14T12:06:04,Emery,ETD,True,False,1,10,10,1,0,0,0,210,0
SC10,JINX,SC10_20240114123604.JPG,2024-01-14T12:36:04,Emery,ETD,True,False,0,6,11,3,0,0,0,416,0
SC10,JINX,SC10_20240114130604.JPG,2024-01-14T13:06:04,Emery,ETD,True,False,0,12,11,0,0,0,0,122,0
SC10,JINX,SC10_20240114133604.JPG,2024-01-14T13:36:04,Emery,ETD,True,False,0,11,11,1,0,0,0,221,0
SC10,JINX,SC10_20240114140604.JPG,2024-01-14T14:06:04,Emery,ETD,True,False,0,10,10,2,0,0,0,310,0
SC10,JINX,SC10_20240114143604.JPG,2024-01-14T14:36:04,Emery,ETD,True,False,0,8,9,3,0,0,0,398,0
SC10,JINX,SC10_20240114150604.JPG,2024-01-14T15:06:04,Emery,ETD,True,False,0,10,9,2,0,0,0,300,0
SC10,JINX,SC10_20240114153604.JPG,2024-01-14T15:36:04,Emery,ETD,True,False,0,9,12,1,0,0,0,229,0
SC10,JINX,SC10_20240114160604.JPG,2024-01-14T16:06:04,Emery,ETD,True,False,1,7,13,2,0,0,0,337,0
SC10,JINX,SC10_20240114163604.JPG,2024-01-14T16:36:04,Emery,ETD,True,False,3,7,12,2,0,0,0,327,0
SC10,JINX,SC10_20240114170604.JPG,2024-01-14T17:06:04,Emery,ETD,True,False,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114173604.JPG,2024-01-14T17:36:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114180604.JPG,2024-01-14T18:06:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114183604.JPG,2024-01-14T18:36:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114190604.JPG,2024-01-14T19:06:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114193604.JPG,2024-01-14T19:36:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114200604.JPG,2024-01-14T20:06:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114203604.JPG,2024-01-14T20:36:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114210604.JPG,2024-01-14T21:06:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114213604.JPG,2024-01-14T21:36:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114221604.JPG,2024-01-14T22:16:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114224604.JPG,2024-01-14T22:46:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114231604.JPG,2024-01-14T23:16:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240114234604.JPG,2024-01-14T23:46:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115001604.JPG,2024-01-15T00:16:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115004604.JPG,2024-01-15T00:46:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115011604.JPG,2024-01-15T01:16:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115014604.JPG,2024-01-15T01:46:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115021604.JPG,2024-01-15T02:16:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115024604.JPG,2024-01-15T02:46:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115031604.JPG,2024-01-15T03:16:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115034604.JPG,2024-01-15T03:46:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115041604.JPG,2024-01-15T04:16:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115045604.JPG,2024-01-15T04:56:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115052604.JPG,2024-01-15T05:26:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115055604.JPG,2024-01-15T05:56:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115062604.JPG,2024-01-15T06:26:04,Emery,ETD,True,True,0,6,13,3,0,0,0,436,0
SC10,JINX,SC10_20240115065604.JPG,2024-01-15T06:56:04,Emery,ETD,True,False,0,5,13,0,0,0,0,135,0
SC10,JINX,SC10_20240115072604.JPG,2024-01-15T07:26:04,Emery,ETD,True,False,0,7,13,0,0,0,0,137,0
SC10,JINX,SC10_20240115075604.JPG,2024-01-15T07:56:04,Emery,ETD,True,False,0,3,14,0,0,0,0,143,0
SC10,JINX,SC10_20240115082604.JPG,2024-01-15T08:26:04,Emery,ETD,True,False,1,7,9,3,0,0,0,397,0
SC10,JINX,SC10_20240115085604.JPG,2024-01-15T08:56:04,Emery,ETD,True,False,0,8,8,2,0,0,0,288,0
SC10,JINX,SC10_20240115092604.JPG,2024-01-15T09:26:04,Emery,ETD,True,False,0,7,9,1,2,1,0,197,12
SC10,JINX,SC10_20240115095604.JPG,2024-01-15T09:56:04,Emery,ETD,True,False,0,4,11,0,3,11,0,114,113
SC10,JINX,SC10_20240115102604.JPG,2024-01-15T10:26:04,Emery,ETD,True,False,0,6,10,0,6,10,0,106,106
SC10,JINX,SC10_20240115105604.JPG,2024-01-15T10:56:04,Emery,ETD,True,False,435,10,3,0,10,3,0,40,40
SC10,JINX,SC10_20240115112604.JPG,2024-01-15T11:26:04,Emery,ETD,True,False,0,6,2,0,6,2,0,26,26
SC10,JINX,SC10_20240115115604.JPG,2024-01-15T11:56:04,Emery,ETD,True,False,0,6,2,0,6,2,0,26,26
SC10,JINX,SC10_20240115122604.JPG,2024-01-15T12:26:04,Emery,ETD,True,False,0,7,0,0,7,0,0,7,7
SC10,JINX,SC10_20240115125604.JPG,2024-01-15T12:56:04,Emery,ETD,True,False,0,8,1,0,8,1,0,18,18
SC10,JINX,SC10_20240115132604.JPG,2024-01-15T13:26:04,Emery,ETD,True,False,0,10,1,0,10,1,0,20,20
SC10,JINX,SC10_20240115135604.JPG,2024-01-15T13:56:04,Emery,ETD,True,False,0,5,1,0,2,0,0,15,2
SC10,JINX,SC10_20240115142604.JPG,2024-01-15T14:26:04,Emery,ETD,True,False,0,6,2,0,3,0,0,26,3
SC10,JINX,SC10_20240115145604.JPG,2024-01-15T14:56:04,Emery,ETD,True,False,0,10,5,0,0,0,0,60,0
SC10,JINX,SC10_20240115152604.JPG,2024-01-15T15:26:04,Emery,ETD,True,False,0,11,4,0,0,0,0,51,0
SC10,JINX,SC10_20240115155604.JPG,2024-01-15T15:56:04,Emery,ETD,True,False,2,7,6,0,0,0,0,67,0
SC10,JINX,SC10_20240115162604.JPG,2024-01-15T16:26:04,Emery,ETD,True,False,0,13,4,0,0,0,0,53,0
SC10,JINX,SC10_20240115165604.JPG,2024-01-15T16:56:04,Emery,ETD,True,False,0,9,6,0,0,0,0,69,0
SC10,JINX,SC10_20240115172604.JPG,2024-01-15T17:26:04,Emery,ETD,True,False,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115175604.JPG,2024-01-15T17:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115182604.JPG,2024-01-15T18:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115185604.JPG,2024-01-15T18:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115192604.JPG,2024-01-15T19:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115195604.JPG,2024-01-15T19:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115202604.JPG,2024-01-15T20:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115205604.JPG,2024-01-15T20:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115212604.JPG,2024-01-15T21:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115215604.JPG,2024-01-15T21:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115222604.JPG,2024-01-15T22:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115225604.JPG,2024-01-15T22:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115232604.JPG,2024-01-15T23:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240115235604.JPG,2024-01-15T23:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116002604.JPG,2024-01-16T00:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116005604.JPG,2024-01-16T00:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116012604.JPG,2024-01-16T01:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116015604.JPG,2024-01-16T01:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116022604.JPG,2024-01-16T02:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116025604.JPG,2024-01-16T02:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116032604.JPG,2024-01-16T03:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116035604.JPG,2024-01-16T03:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116042604.JPG,2024-01-16T04:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116045604.JPG,2024-01-16T04:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116052604.JPG,2024-01-16T05:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116055604.JPG,2024-01-16T05:56:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116062604.JPG,2024-01-16T06:26:04,Emery,ETD,True,True,0,12,4,0,0,0,0,52,0
SC10,JINX,SC10_20240116065604.JPG,2024-01-16T06:56:04,Emery,ETD,True,False,0,9,6,0,0,0,0,69,0
SC10,JINX,SC10_20240116072604.JPG,2024-01-16T07:26:04,Emery,ETD,True,False,0,9,7,0,0,0,0,79,0
SC10,JINX,SC10_20240116075604.JPG,2024-01-16T07:56:04,Emery,ETD,True,False,0,7,6,0,0,0,0,67,0
SC10,JINX,SC10_20240116082604.JPG,2024-01-16T08:26:04,Emery,ETD,True,False,0,7,6,0,0,0,0,67,0
SC10,JINX,SC10_20240116085604.JPG,2024-01-16T08:56:04,Emery,ETD,True,False,0,7,4,0,0,0,0,47,0
SC10,JINX,SC10_20240116092604.JPG,2024-01-16T09:26:04,Emery,ETD,True,False,0,5,4,0,5,4,0,45,45
SC10,JINX,SC10_20240116095604.JPG,2024-01-16T09:56:04,Emery,ETD,True,False,0,4,3,0,4,3,0,34,34
SC10,JINX,SC10_20240116102604.JPG,2024-01-16T10:26:04,Emery,ETD,True,False,1,1,3,0,1,3,0,31,31
SC10,JINX,SC10_20240116105604.JPG,2024-01-16T10:56:04,Emery,ETD,True,False,0,2,1,0,0,0,0,12,0
SC10,JINX,SC10_20240116112604.JPG,2024-01-16T11:26:04,Emery,ETD,True,False,0,3,1,0,0,0,0,13,0
SC10,JINX,SC10_20240116115604.JPG,2024-01-16T11:56:04,Emery,ETD,True,False,0,4,0,0,4,0,0,4,4
SC10,JINX,SC10_20240116122604.JPG,2024-01-16T12:26:04,Emery,ETD,True,False,0,4,0,0,4,0,0,4,4
SC10,JINX,SC10_20240116125604.JPG,2024-01-16T12:56:04,Emery,ETD,True,False,1,4,0,0,4,0,0,4,4
SC10,JINX,SC10_20240116132604.JPG,2024-01-16T13:26:04,Emery,ETD,True,False,0,12,1,0,12,1,0,22,22
SC10,JINX,SC10_20240116135604.JPG,2024-01-16T13:56:04,Emery,ETD,True,False,0,10,0,0,0,0,0,10,0
SC10,JINX,SC10_20240116142604.JPG,2024-01-16T14:26:04,Emery,ETD,True,False,0,5,0,0,0,0,0,5,0
SC10,JINX,SC10_20240116145604.JPG,2024-01-16T14:56:04,Emery,ETD,True,False,0,3,0,0,1,0,0,3,1
SC10,JINX,SC10_20240116152604.JPG,2024-01-16T15:26:04,Emery,ETD,True,False,0,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240116155604.JPG,2024-01-16T15:56:04,Emery,ETD,True,False,0,7,0,0,0,0,0,7,0
SC10,JINX,SC10_20240116162604.JPG,2024-01-16T16:26:04,Emery,ETD,True,False,2,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240116165604.JPG,2024-01-16T16:56:04,Emery,ETD,True,False,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116172604.JPG,2024-01-16T17:26:04,Emery,ETD,True,False,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116175604.JPG,2024-01-16T17:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116182604.JPG,2024-01-16T18:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116185604.JPG,2024-01-16T18:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116192604.JPG,2024-01-16T19:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116195604.JPG,2024-01-16T19:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116202604.JPG,2024-01-16T20:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116205604.JPG,2024-01-16T20:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116212604.JPG,2024-01-16T21:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116215604.JPG,2024-01-16T21:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116222604.JPG,2024-01-16T22:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116225604.JPG,2024-01-16T22:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116232604.JPG,2024-01-16T23:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240116235604.JPG,2024-01-16T23:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117002604.JPG,2024-01-17T00:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117005604.JPG,2024-01-17T00:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117012604.JPG,2024-01-17T01:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117015604.JPG,2024-01-17T01:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117022604.JPG,2024-01-17T02:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117025604.JPG,2024-01-17T02:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117032604.JPG,2024-01-17T03:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117035604.JPG,2024-01-17T03:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117042604.JPG,2024-01-17T04:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117045604.JPG,2024-01-17T04:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117052604.JPG,2024-01-17T05:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117055604.JPG,2024-01-17T05:56:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117062604.JPG,2024-01-17T06:26:04,Emery,ETD,True,True,0,4,1,0,0,0,0,14,0
SC10,JINX,SC10_20240117065604.JPG,2024-01-17T06:56:04,Emery,ETD,True,False,445,3,0,0,0,0,0,3,0
SC10,JINX,SC10_20240117072604.JPG,2024-01-17T07:26:04,Emery,ETD,True,False,444,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240117075604.JPG,2024-01-17T07:56:04,Emery,ETD,True,False,0,3,0,0,0,0,0,3,0
SC10,JINX,SC10_20240117082604.JPG,2024-01-17T08:26:04,Emery,ETD,True,False,0,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240117085604.JPG,2024-01-17T08:56:04,Emery,ETD,True,False,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117092604.JPG,2024-01-17T09:26:04,Emery,ETD,True,False,0,3,0,0,0,0,0,3,0
SC10,JINX,SC10_20240117095604.JPG,2024-01-17T09:56:04,Emery,ETD,True,False,0,1,0,0,0,0,0,1,0
SC10,JINX,SC10_20240117102604.JPG,2024-01-17T10:26:04,Emery,ETD,True,False,0,2,0,0,2,0,0,2,2
SC10,JINX,SC10_20240117105604.JPG,2024-01-17T10:56:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117112604.JPG,2024-01-17T11:26:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117115604.JPG,2024-01-17T11:56:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117122604.JPG,2024-01-17T12:26:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117125604.JPG,2024-01-17T12:56:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117132604.JPG,2024-01-17T13:26:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117135604.JPG,2024-01-17T13:56:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117142604.JPG,2024-01-17T14:26:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117145604.JPG,2024-01-17T14:56:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240117152604.JPG,2024-01-17T15:26:04,Emery,ETD,True,False,0,3,0,0,0,0,0,3,0
SC10,JINX,SC10_20240117155604.JPG,2024-01-17T15:56:04,Emery,ETD,True,False,0,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240117162604.JPG,2024-01-17T16:26:04,Emery,ETD,True,False,0,5,0,0,0,0,0,5,0
SC10,JINX,SC10_20240117165604.JPG,2024-01-17T16:56:04,Emery,ETD,True,False,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117172604.JPG,2024-01-17T17:26:04,Emery,ETD,True,False,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117175604.JPG,2024-01-17T17:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117182604.JPG,2024-01-17T18:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117185604.JPG,2024-01-17T18:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117192604.JPG,2024-01-17T19:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117195604.JPG,2024-01-17T19:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117202604.JPG,2024-01-17T20:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117205604.JPG,2024-01-17T20:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117212604.JPG,2024-01-17T21:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117215604.JPG,2024-01-17T21:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117222604.JPG,2024-01-17T22:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117225604.JPG,2024-01-17T22:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117232604.JPG,2024-01-17T23:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240117235604.JPG,2024-01-17T23:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118002604.JPG,2024-01-18T00:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118005604.JPG,2024-01-18T00:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118012604.JPG,2024-01-18T01:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118015604.JPG,2024-01-18T01:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118022604.JPG,2024-01-18T02:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118025604.JPG,2024-01-18T02:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118032604.JPG,2024-01-18T03:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118035604.JPG,2024-01-18T03:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118042604.JPG,2024-01-18T04:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118045604.JPG,2024-01-18T04:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118052603.JPG,2024-01-18T05:26:03,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118055604.JPG,2024-01-18T05:56:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118062604.JPG,2024-01-18T06:26:04,Emery,ETD,True,True,0,2,0,0,0,0,0,2,0
SC10,JINX,SC10_20240118065604.JPG,2024-01-18T06:56:04,Emery,ETD,True,False,0,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240118072604.JPG,2024-01-18T07:26:04,Emery,ETD,True,False,0,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240118075604.JPG,2024-01-18T07:56:04,Emery,ETD,True,False,448,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240118082604.JPG,2024-01-18T08:26:04,Emery,ETD,True,False,443,5,0,0,0,0,0,5,0
SC10,JINX,SC10_20240118085604.JPG,2024-01-18T08:56:04,Emery,ETD,True,False,0,4,0,0,0,0,0,4,0
SC10,JINX,SC10_20240118092604.JPG,2024-01-18T09:26:04,Emery,ETD,True,False,2,4,0,0,4,0,0,4,4
SC10,JINX,SC10_20240118095604.JPG,2024-01-18T09:56:04,Emery,ETD,True,False,6,0,0,0,0,0,0,0,0
SC10,JINX,SC10_20240118102604.JPG,2024-01-18T10:26:04,Emery,ETD,True,False,445,3,0,0,3,0,0,3,3
SC10,JINX,SC10_20240118105604.JPG,2024-01-18T10:56:04,Emery,ETD,True,False,1,2,0,0,2,0,0,2,2
SC10,JINX,SC10_20240118112604.JPG,2024-01-18T11:26:04,Emery,ETD,True,False,446,2,0,0,2,0,0,2,2
SC10,JINX,SC10_20240118115604.JPG,2024-01-18T11:56:04,Emery,ETD,True,False,0,1,0,0,1,0,0,1,1
