source_relative_path,original_timestamp_recorded,timestamp_recorded,image_filename
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0467.JPG,2022-09-16T22:36:04,2023-12-18T22:07:17.977,TGR1_20231218220717.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0468.JPG,2022-09-16T22:46:04,2023-12-18T22:17:18.043,TGR1_20231218221718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0469.JPG,2022-09-16T22:56:04,2023-12-18T22:27:18.108,TGR1_20231218222718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0470.JPG,2022-09-16T23:06:04,2023-12-18T22:37:18.173,TGR1_20231218223718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0471.JPG,2022-09-16T23:16:04,2023-12-18T22:47:18.238,TGR1_20231218224718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0472.JPG,2022-09-16T23:26:04,2023-12-18T22:57:18.303,TGR1_20231218225718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0473.JPG,2022-09-16T23:36:04,2023-12-18T23:07:18.368,TGR1_20231218230718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0474.JPG,2022-09-16T23:46:04,2023-12-18T23:17:18.434,TGR1_20231218231718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0475.JPG,2022-09-16T23:56:04,2023-12-18T23:27:18.499,TGR1_20231218232718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0476.JPG,2022-09-17T00:06:04,2023-12-18T23:37:18.564,TGR1_20231218233718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0477.JPG,2022-09-17T00:16:04,2023-12-18T23:47:18.629,TGR1_20231218234718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0478.JPG,2022-09-17T00:26:04,2023-12-18T23:57:18.694,TGR1_20231218235718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0479.JPG,2022-09-17T00:36:04,2023-12-19T00:07:18.759,TGR1_20231219000718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0480.JPG,2022-09-17T00:46:04,2023-12-19T00:17:18.825,TGR1_20231219001718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0481.JPG,2022-09-17T00:56:04,2023-12-19T00:27:18.890,TGR1_20231219002718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0482.JPG,2022-09-17T01:06:04,2023-12-19T00:37:18.955,TGR1_20231219003718.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0483.JPG,2022-09-17T01:16:04,2023-12-19T00:47:19.020,TGR1_20231219004719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0484.JPG,2022-09-17T01:26:04,2023-12-19T00:57:19.085,TGR1_20231219005719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0485.JPG,2022-09-17T01:36:04,2023-12-19T01:07:19.150,TGR1_20231219010719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0486.JPG,2022-09-17T01:46:04,2023-12-19T01:17:19.216,TGR1_20231219011719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0487.JPG,2022-09-17T01:56:04,2023-12-19T01:27:19.281,TGR1_20231219012719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0488.JPG,2022-09-17T02:06:04,2023-12-19T01:37:19.346,TGR1_20231219013719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0489.JPG,2022-09-17T02:16:04,2023-12-19T01:47:19.411,TGR1_20231219014719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0490.JPG,2022-09-17T02:26:04,2023-12-19T01:57:19.476,TGR1_20231219015719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0491.JPG,2022-09-17T02:36:04,2023-12-19T02:07:19.541,TGR1_20231219020719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0492.JPG,2022-09-17T02:46:04,2023-12-19T02:17:19.606,TGR1_20231219021719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0493.JPG,2022-09-17T02:56:04,2023-12-19T02:27:19.672,TGR1_20231219022719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0494.JPG,2022-09-17T03:06:04,2023-12-19T02:37:19.737,TGR1_20231219023719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0495.JPG,2022-09-17T03:16:04,2023-12-19T02:47:19.802,TGR1_20231219024719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0496.JPG,2022-09-17T03:26:04,2023-12-19T02:57:19.867,TGR1_20231219025719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0497.JPG,2022-09-17T03:36:04,2023-12-19T03:07:19.932,TGR1_20231219030719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0498.JPG,2022-09-17T03:46:04,2023-12-19T03:17:19.997,TGR1_20231219031719.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0499.JPG,2022-09-17T03:56:04,2023-12-19T03:27:20.063,TGR1_20231219032720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0500.JPG,2022-09-17T04:06:04,2023-12-19T03:37:20.128,TGR1_20231219033720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0501.JPG,2022-09-17T04:16:04,2023-12-19T03:47:20.193,TGR1_20231219034720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0502.JPG,2022-09-17T04:26:04,2023-12-19T03:57:20.258,TGR1_20231219035720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0503.JPG,2022-09-17T04:36:04,2023-12-19T04:07:20.323,TGR1_20231219040720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0504.JPG,2022-09-17T04:46:04,2023-12-19T04:17:20.388,TGR1_20231219041720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0505.JPG,2022-09-17T04:56:04,2023-12-19T04:27:20.454,TGR1_20231219042720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0506.JPG,2022-09-17T05:06:04,2023-12-19T04:37:20.519,TGR1_20231219043720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0507.JPG,2022-09-17T05:16:04,2023-12-19T04:47:20.584,TGR1_20231219044720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0508.JPG,2022-09-17T05:26:04,2023-12-19T04:57:20.649,TGR1_20231219045720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0509.JPG,2022-09-17T05:36:04,2023-12-19T05:07:20.714,TGR1_20231219050720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0510.JPG,2022-09-17T05:46:04,2023-12-19T05:17:20.779,TGR1_20231219051720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0511.JPG,2022-09-17T05:56:04,2023-12-19T05:27:20.845,TGR1_20231219052720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0512.JPG,2022-09-17T06:06:04,2023-12-19T05:37:20.910,TGR1_20231219053720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0513.JPG,2022-09-17T06:16:04,2023-12-19T05:47:20.975,TGR1_20231219054720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0514.JPG,2022-09-17T06:26:04,2023-12-19T05:57:21.040,TGR1_20231219055721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0515.JPG,2022-09-17T06:36:04,2023-12-19T06:07:21.105,TGR1_20231219060721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0516.JPG,2022-09-17T06:46:04,2023-12-19T06:17:21.170,TGR1_20231219061721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0517.JPG,2022-09-17T06:56:04,2023-12-19T06:27:21.236,TGR1_20231219062721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0518.JPG,2022-09-17T07:06:04,2023-12-19T06:37:21.301,TGR1_20231219063721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0519.JPG,2022-09-17T07:16:04,2023-12-19T06:47:21.366,TGR1_20231219064721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0520.JPG,2022-09-17T07:26:05,2023-12-19T06:57:22.431,TGR1_20231219065722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0521.JPG,2022-09-17T07:36:04,2023-12-19T07:07:21.496,TGR1_20231219070721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0522.JPG,2022-09-17T07:46:04,2023-12-19T07:17:21.561,TGR1_20231219071721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0523.JPG,2022-09-17T07:56:04,2023-12-19T07:27:21.627,TGR1_20231219072721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0524.JPG,2022-09-17T08:06:04,2023-12-19T07:37:21.692,TGR1_20231219073721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0525.JPG,2022-09-17T08:16:03,2023-12-19T07:47:20.757,TGR1_20231219074720.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0526.JPG,2022-09-17T08:26:04,2023-12-19T07:57:21.822,TGR1_20231219075721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0527.JPG,2022-09-17T08:36:04,2023-12-19T08:07:21.887,TGR1_20231219080721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0528.JPG,2022-09-17T08:46:04,2023-12-19T08:17:21.952,TGR1_20231219081721.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0529.JPG,2022-09-17T08:56:04,2023-12-19T08:27:22.018,TGR1_20231219082722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0530.JPG,2022-09-17T09:06:04,2023-12-19T08:37:22.083,TGR1_20231219083722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0531.JPG,2022-09-17T09:16:04,2023-12-19T08:47:22.148,TGR1_20231219084722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0532.JPG,2022-09-17T09:26:04,2023-12-19T08:57:22.213,TGR1_20231219085722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0533.JPG,2022-09-17T09:36:04,2023-12-19T09:07:22.278,TGR1_20231219090722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0534.JPG,2022-09-17T09:46:04,2023-12-19T09:17:22.343,TGR1_20231219091722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0535.JPG,2022-09-17T09:56:04,2023-12-19T09:27:22.409,TGR1_20231219092722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0536.JPG,2022-09-17T10:06:04,2023-12-19T09:37:22.474,TGR1_20231219093722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0537.JPG,2022-09-17T10:16:04,2023-12-19T09:47:22.539,TGR1_20231219094722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0538.JPG,2022-09-17T10:26:04,2023-12-19T09:57:22.604,TGR1_20231219095722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0539.JPG,2022-09-17T10:36:04,2023-12-19T10:07:22.669,TGR1_20231219100722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0540.JPG,2022-09-17T10:46:04,2023-12-19T10:17:22.734,TGR1_20231219101722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0541.JPG,2022-09-17T10:56:04,2023-12-19T10:27:22.800,TGR1_20231219102722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0542.JPG,2022-09-17T11:06:04,2023-12-19T10:37:22.865,TGR1_20231219103722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0543.JPG,2022-09-17T11:16:04,2023-12-19T10:47:22.930,TGR1_20231219104722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0544.JPG,2022-09-17T11:26:04,2023-12-19T10:57:22.995,TGR1_20231219105722.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0545.JPG,2022-09-17T11:36:04,2023-12-19T11:07:23.060,TGR1_20231219110723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0546.JPG,2022-09-17T11:46:04,2023-12-19T11:17:23.125,TGR1_20231219111723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0547.JPG,2022-09-17T11:56:04,2023-12-19T11:27:23.191,TGR1_20231219112723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0548.JPG,2022-09-17T12:06:04,2023-12-19T11:37:23.256,TGR1_20231219113723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0549.JPG,2022-09-17T12:16:04,2023-12-19T11:47:23.321,TGR1_20231219114723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0550.JPG,2022-09-17T12:26:04,2023-12-19T11:57:23.386,TGR1_20231219115723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0551.JPG,2022-09-17T12:36:04,2023-12-19T12:07:23.451,TGR1_20231219120723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0552.JPG,2022-09-17T12:46:04,2023-12-19T12:17:23.516,TGR1_20231219121723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0553.JPG,2022-09-17T12:56:04,2023-12-19T12:27:23.582,TGR1_20231219122723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0554.JPG,2022-09-17T13:06:04,2023-12-19T12:37:23.647,TGR1_20231219123723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0555.JPG,2022-09-17T13:16:04,2023-12-19T12:47:23.712,TGR1_20231219124723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0556.JPG,2022-09-17T13:26:04,2023-12-19T12:57:23.777,TGR1_20231219125723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0557.JPG,2022-09-17T13:36:04,2023-12-19T13:07:23.842,TGR1_20231219130723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0558.JPG,2022-09-17T13:46:04,2023-12-19T13:17:23.907,TGR1_20231219131723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0559.JPG,2022-09-17T13:56:04,2023-12-19T13:27:23.973,TGR1_20231219132723.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0560.JPG,2022-09-17T14:06:04,2023-12-19T13:37:24.038,TGR1_20231219133724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0561.JPG,2022-09-17T14:16:04,2023-12-19T13:47:24.103,TGR1_20231219134724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0562.JPG,2022-09-17T14:26:04,2023-12-19T13:57:24.168,TGR1_20231219135724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0563.JPG,2022-09-17T14:36:04,2023-12-19T14:07:24.233,TGR1_20231219140724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0564.JPG,2022-09-17T14:46:04,2023-12-19T14:17:24.298,TGR1_20231219141724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0565.JPG,2022-09-17T14:56:04,2023-12-19T14:27:24.364,TGR1_20231219142724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0566.JPG,2022-09-17T15:06:04,2023-12-19T14:37:24.429,TGR1_20231219143724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0567.JPG,2022-09-17T15:16:04,2023-12-19T14:47:24.494,TGR1_20231219144724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0568.JPG,2022-09-17T15:26:04,2023-12-19T14:57:24.559,TGR1_20231219145724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0569.JPG,2022-09-17T15:36:04,2023-12-19T15:07:24.624,TGR1_20231219150724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0570.JPG,2022-09-17T15:46:04,2023-12-19T15:17:24.689,TGR1_20231219151724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0571.JPG,2022-09-17T15:56:04,2023-12-19T15:27:24.755,TGR1_20231219152724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0572.JPG,2022-09-17T16:06:04,2023-12-19T15:37:24.820,TGR1_20231219153724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0573.JPG,2022-09-17T16:16:04,2023-12-19T15:47:24.885,TGR1_20231219154724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0574.JPG,2022-09-17T16:26:04,2023-12-19T15:57:24.950,TGR1_20231219155724.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0575.JPG,2022-09-17T16:36:04,2023-12-19T16:07:25.015,TGR1_20231219160725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0576.JPG,2022-09-17T16:46:04,2023-12-19T16:17:25.080,TGR1_20231219161725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0577.JPG,2022-09-17T16:56:04,2023-12-19T16:27:25.146,TGR1_20231219162725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0578.JPG,2022-09-17T17:06:04,2023-12-19T16:37:25.211,TGR1_20231219163725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0579.JPG,2022-09-17T17:16:04,2023-12-19T16:47:25.276,TGR1_20231219164725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0580.JPG,2022-09-17T17:26:04,2023-12-19T16:57:25.341,TGR1_20231219165725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0581.JPG,2022-09-17T17:36:04,2023-12-19T17:07:25.406,TGR1_20231219170725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0582.JPG,2022-09-17T17:46:04,2023-12-19T17:17:25.471,TGR1_20231219171725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0583.JPG,2022-09-17T17:56:04,2023-12-19T17:27:25.537,TGR1_20231219172725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0584.JPG,2022-09-17T18:06:05,2023-12-19T17:37:26.602,TGR1_20231219173726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0585.JPG,2022-09-17T18:16:04,2023-12-19T17:47:25.667,TGR1_20231219174725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0586.JPG,2022-09-17T18:26:04,2023-12-19T17:57:25.732,TGR1_20231219175725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0587.JPG,2022-09-17T18:36:04,2023-12-19T18:07:25.797,TGR1_20231219180725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0588.JPG,2022-09-17T18:46:04,2023-12-19T18:17:25.862,TGR1_20231219181725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0589.JPG,2022-09-17T18:56:04,2023-12-19T18:27:25.928,TGR1_20231219182725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0590.JPG,2022-09-17T19:06:04,2023-12-19T18:37:25.993,TGR1_20231219183725.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0591.JPG,2022-09-17T19:16:04,2023-12-19T18:47:26.058,TGR1_20231219184726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0592.JPG,2022-09-17T19:26:04,2023-12-19T18:57:26.123,TGR1_20231219185726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0593.JPG,2022-09-17T19:36:04,2023-12-19T19:07:26.188,TGR1_20231219190726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0594.JPG,2022-09-17T19:46:04,2023-12-19T19:17:26.253,TGR1_20231219191726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0595.JPG,2022-09-17T19:56:04,2023-12-19T19:27:26.319,TGR1_20231219192726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0596.JPG,2022-09-17T20:06:04,2023-12-19T19:37:26.384,TGR1_20231219193726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0597.JPG,2022-09-17T20:16:04,2023-12-19T19:47:26.449,TGR1_20231219194726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0598.JPG,2022-09-17T20:26:04,2023-12-19T19:57:26.514,TGR1_20231219195726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0599.JPG,2022-09-17T20:36:04,2023-12-19T20:07:26.579,TGR1_20231219200726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0600.JPG,2022-09-17T20:46:04,2023-12-19T20:17:26.644,TGR1_20231219201726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0601.JPG,2022-09-17T20:56:04,2023-12-19T20:27:26.710,TGR1_20231219202726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0602.JPG,2022-09-17T21:06:04,2023-12-19T20:37:26.775,TGR1_20231219203726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0603.JPG,2022-09-17T21:16:04,2023-12-19T20:47:26.840,TGR1_20231219204726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0604.JPG,2022-09-17T21:26:04,2023-12-19T20:57:26.905,TGR1_20231219205726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0605.JPG,2022-09-17T21:36:04,2023-12-19T21:07:26.970,TGR1_20231219210726.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0606.JPG,2022-09-17T21:46:04,2023-12-19T21:17:27.035,TGR1_20231219211727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0607.JPG,2022-09-17T21:56:04,2023-12-19T21:27:27.101,TGR1_20231219212727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0608.JPG,2022-09-17T22:06:04,2023-12-19T21:37:27.166,TGR1_20231219213727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0609.JPG,2022-09-17T22:16:04,2023-12-19T21:47:27.231,TGR1_20231219214727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0610.JPG,2022-09-17T22:26:04,2023-12-19T21:57:27.296,TGR1_20231219215727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0611.JPG,2022-09-17T22:36:04,2023-12-19T22:07:27.361,TGR1_20231219220727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0612.JPG,2022-09-17T22:46:04,2023-12-19T22:17:27.426,TGR1_20231219221727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0613.JPG,2022-09-17T22:56:04,2023-12-19T22:27:27.492,TGR1_20231219222727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0614.JPG,2022-09-17T23:06:04,2023-12-19T22:37:27.557,TGR1_20231219223727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0615.JPG,2022-09-17T23:16:04,2023-12-19T22:47:27.622,TGR1_20231219224727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0616.JPG,2022-09-17T23:26:04,2023-12-19T22:57:27.687,TGR1_20231219225727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0617.JPG,2022-09-17T23:36:04,2023-12-19T23:07:27.752,TGR1_20231219230727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0618.JPG,2022-09-17T23:46:04,2023-12-19T23:17:27.817,TGR1_20231219231727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0619.JPG,2022-09-17T23:56:04,2023-12-19T23:27:27.882,TGR1_20231219232727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0620.JPG,2022-09-18T00:06:04,2023-12-19T23:37:27.948,TGR1_20231219233727.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0621.JPG,2022-09-18T00:16:04,2023-12-19T23:47:28.013,TGR1_20231219234728.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0622.JPG,2022-09-18T00:26:04,2023-12-19T23:57:28.078,TGR1_20231219235728.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0623.JPG,2022-09-18T00:36:04,2023-12-20T00:07:28.143,TGR1_20231220000728.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0624.JPG,2022-09-18T00:46:04,2023-12-20T00:17:28.208,TGR1_20231220001728.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0625.JPG,2022-09-18T00:56:04,2023-12-20T00:27:28.273,TGR1_20231220002728.JPG
raw/Unusual Deployments/TGR1/20240105/DCIM/100MEDIA/DSCF0626.JPG,2022-09-18T01:06:04,2023-12-20T00:37:28.339,TGR1_20231220003728.JPG
