max_gust,temperature_avg,butterflies_direct_sun_t_lag,total_butterflies_t_lag,fit,supported,temperature_label,fit_supported
3.7554957983193242,10,0,37,-0.02854835299354056,TRUE,10 °C,-0.02854835299354056
3.8076554621848704,10,0,37,-0.03060841304895037,TRUE,10 °C,-0.03060841304895037
3.8598151260504165,10,0,37,-0.03266847310436008,TRUE,10 °C,-0.03266847310436008
3.9119747899159627,10,0,37,-0.034728533159769884,TRUE,10 °C,-0.034728533159769884
3.964134453781509,10,0,37,-0.036788593215179695,TRUE,10 °C,-0.036788593215179695
4.016294117647055,10,0,37,-0.0388486532705894,TRUE,10 °C,-0.0388486532705894
4.068453781512601,10,0,37,-0.0409087133259991,TRUE,10 °C,-0.0409087133259991
4.120613445378147,10,0,37,-0.042968773381408906,TRUE,10 °C,-0.042968773381408906
4.1727731092436935,10,0,37,-0.04502883343681871,TRUE,10 °C,-0.04502883343681871
4.22493277310924,10,0,37,-0.04708889349222852,TRUE,10 °C,-0.04708889349222852
4.277092436974786,10,0,37,-0.04914895354763823,TRUE,10 °C,-0.04914895354763823
4.329252100840332,10,0,37,-0.05120901360304804,TRUE,10 °C,-0.05120901360304804
4.381411764705878,10,0,37,-0.053269073658457844,TRUE,10 °C,-0.053269073658457844
4.433571428571424,10,0,37,-0.05532913371386756,TRUE,10 °C,-0.05532913371386756
4.48573109243697,10,0,37,-0.05738919376927725,TRUE,10 °C,-0.05738919376927725
4.537890756302517,10,0,37,-0.05944925382468706,TRUE,10 °C,-0.05944925382468706
4.590050420168063,10,0,37,-0.061509313880096866,TRUE,10 °C,-0.061509313880096866
4.642210084033609,10,0,37,-0.06356937393550667,TRUE,10 °C,-0.06356937393550667
4.694369747899155,10,0,37,-0.06562943399091638,TRUE,10 °C,-0.06562943399091638
4.746529411764701,10,0,37,-0.0676894940463262,TRUE,10 °C,-0.0676894940463262
4.798689075630247,10,0,37,-0.069749554101736,TRUE,10 °C,-0.069749554101736
4.8508487394957935,10,0,37,-0.0718096141571456,TRUE,10 °C,-0.0718096141571456
4.90300840336134,10,0,37,-0.0738696742125554,TRUE,10 °C,-0.0738696742125554
4.955168067226886,10,0,37,-0.0759297342679652,TRUE,10 °C,-0.0759297342679652
5.007327731092433,10,0,37,-0.07798979432337504,TRUE,10 °C,-0.07798979432337504
5.059487394957979,10,0,37,-0.08004985437878474,TRUE,10 °C,-0.08004985437878474
5.111647058823525,10,0,37,-0.08210991443419455,TRUE,10 °C,-0.08210991443419455
5.163806722689071,10,0,37,-0.08416997448960435,TRUE,10 °C,-0.08416997448960435
5.2159663865546175,10,0,37,-0.08623003454501407,TRUE,10 °C,-0.08623003454501407
5.268126050420164,10,0,37,-0.08829009460042388,TRUE,10 °C,-0.08829009460042388
5.32028571428571,10,0,37,-0.09035015465583368,TRUE,10 °C,-0.09035015465583368
5.372445378151256,10,0,37,-0.09241021471124349,TRUE,10 °C,-0.09241021471124349
5.424605042016802,10,0,37,-0.09447027476665318,TRUE,10 °C,-0.09447027476665318
5.476764705882348,10,0,37,-0.09653033482206301,TRUE,10 °C,-0.09653033482206301
5.5289243697478945,10,0,37,-0.0985903948774727,TRUE,10 °C,-0.0985903948774727
5.581084033613441,10,0,37,-0.1006504549328824,TRUE,10 °C,-0.1006504549328824
5.633243697478987,10,0,37,-0.10271051498829221,TRUE,10 °C,-0.10271051498829221
5.685403361344533,10,0,37,-0.10477057504370192,TRUE,10 °C,-0.10477057504370192
5.737563025210079,10,0,37,-0.10683063509911184,TRUE,10 °C,-0.10683063509911184
5.789722689075625,10,0,37,-0.10889069515452153,TRUE,10 °C,-0.10889069515452153
5.841882352941171,10,0,37,-0.11095075520993145,TRUE,10 °C,-0.11095075520993145
5.894042016806718,10,0,37,-0.11301081526534106,TRUE,10 °C,-0.11301081526534106
5.946201680672264,10,0,37,-0.11507087532075097,TRUE,10 °C,-0.11507087532075097
5.99836134453781,10,0,37,-0.11713093537616066,TRUE,10 °C,-0.11713093537616066
6.050521008403356,10,0,37,-0.11919099543157026,TRUE,10 °C,-0.11919099543157026
6.102680672268902,10,0,37,-0.12125105548698017,TRUE,10 °C,-0.12125105548698017
6.154840336134448,10,0,37,-0.12331111554238988,TRUE,10 °C,-0.12331111554238988
6.2069999999999945,10,0,37,-0.12537117559779978,TRUE,10 °C,-0.12537117559779978
0,15,0,37,0.21535188598197613,TRUE,15 °C,0.21535188598197613
0.05215966386554617,15,0,37,0.21678797356716462,TRUE,15 °C,0.21678797356716462
0.10431932773109234,15,0,37,0.21822406115235313,TRUE,15 °C,0.21822406115235313
0.15647899159663853,15,0,37,0.2196601487375416,TRUE,15 °C,0.2196601487375416
0.20863865546218469,15,0,37,0.22109623632273012,TRUE,15 °C,0.22109623632273012
0.26079831932773084,15,0,37,0.2225323239079186,TRUE,15 °C,0.2225323239079186
0.31295798319327706,15,0,37,0.22396841149310712,TRUE,15 °C,0.22396841149310712
0.3651176470588232,15,0,37,0.2254044990782956,TRUE,15 °C,0.2254044990782956
0.41727731092436937,15,0,37,0.2268405866634841,TRUE,15 °C,0.2268405866634841
0.46943697478991553,15,0,37,0.2282766742486726,TRUE,15 °C,0.2282766742486726
0.5215966386554617,15,0,37,0.22971276183386108,TRUE,15 °C,0.22971276183386108
0.5737563025210078,15,0,37,0.23114884941904956,TRUE,15 °C,0.23114884941904956
0.6259159663865541,15,0,37,0.23258493700423807,TRUE,15 °C,0.23258493700423807
0.6780756302521003,15,0,37,0.23402102458942659,TRUE,15 °C,0.23402102458942659
0.7302352941176464,15,0,37,0.23545711217461507,TRUE,15 °C,0.23545711217461507
0.7823949579831926,15,0,37,0.23689319975980355,TRUE,15 °C,0.23689319975980355
0.8345546218487387,15,0,37,0.23832928734499206,TRUE,15 °C,0.23832928734499206
0.8867142857142849,15,0,37,0.23976537493018055,TRUE,15 °C,0.23976537493018055
0.9388739495798311,15,0,37,0.24120146251536903,TRUE,15 °C,0.24120146251536903
0.9910336134453772,15,0,37,0.24263755010055754,TRUE,15 °C,0.24263755010055754
1.0431932773109234,15,0,37,0.24407363768574605,TRUE,15 °C,0.24407363768574605
1.0953529411764695,15,0,37,0.24550972527093456,TRUE,15 °C,0.24550972527093456
1.1475126050420157,15,0,37,0.246945812856123,TRUE,15 °C,0.246945812856123
1.1996722689075618,15,0,37,0.2483819004413115,TRUE,15 °C,0.2483819004413115
1.2518319327731082,15,0,37,0.24981798802650004,TRUE,15 °C,0.24981798802650004
1.3039915966386544,15,0,37,0.25125407561168855,TRUE,15 °C,0.25125407561168855
1.3561512605042005,15,0,37,0.25269016319687704,TRUE,15 °C,0.25269016319687704
1.4083109243697467,15,0,37,0.2541262507820655,TRUE,15 °C,0.2541262507820655
1.4604705882352929,15,0,37,0.255562338367254,TRUE,15 °C,0.255562338367254
1.512630252100839,15,0,37,0.2569984259524425,TRUE,15 °C,0.2569984259524425
1.5647899159663852,15,0,37,0.25843451353763103,TRUE,15 °C,0.25843451353763103
1.6169495798319313,15,0,37,0.2598706011228195,TRUE,15 °C,0.2598706011228195
1.6691092436974775,15,0,37,0.261306688708008,TRUE,15 °C,0.261306688708008
1.7212689075630236,15,0,37,0.2627427762931965,TRUE,15 °C,0.2627427762931965
1.7734285714285698,15,0,37,0.26417886387838496,TRUE,15 °C,0.26417886387838496
1.825588235294116,15,0,37,0.2656149514635735,TRUE,15 °C,0.2656149514635735
1.8777478991596621,15,0,37,0.267051039048762,TRUE,15 °C,0.267051039048762
1.9299075630252083,15,0,37,0.2684871266339505,TRUE,15 °C,0.2684871266339505
1.9820672268907544,15,0,37,0.26992321421913895,TRUE,15 °C,0.26992321421913895
2.0342268907563006,15,0,37,0.2713593018043275,TRUE,15 °C,0.2713593018043275
2.0863865546218467,15,0,37,0.272795389389516,TRUE,15 °C,0.272795389389516
2.138546218487393,15,0,37,0.2742314769747045,TRUE,15 °C,0.2742314769747045
2.190705882352939,15,0,37,0.275667564559893,TRUE,15 °C,0.275667564559893
2.242865546218485,15,0,37,0.2771036521450815,TRUE,15 °C,0.2771036521450815
2.2950252100840314,15,0,37,0.2785397397302699,TRUE,15 °C,0.2785397397302699
2.3471848739495775,15,0,37,0.27997582731545845,TRUE,15 °C,0.27997582731545845
2.3993445378151237,15,0,37,0.28141191490064693,TRUE,15 °C,0.28141191490064693
2.45150420168067,15,0,37,0.2828480024858354,TRUE,15 °C,0.2828480024858354
2.5036638655462164,15,0,37,0.284284090071024,TRUE,15 °C,0.284284090071024
2.5558235294117626,15,0,37,0.2857201776562125,TRUE,15 °C,0.2857201776562125
2.6079831932773088,15,0,37,0.287156265241401,TRUE,15 °C,0.287156265241401
2.660142857142855,15,0,37,0.2885923528265894,TRUE,15 °C,0.2885923528265894
2.712302521008401,15,0,37,0.2900284404117779,TRUE,15 °C,0.2900284404117779
2.7644621848739472,15,0,37,0.29146452799696637,TRUE,15 °C,0.29146452799696637
2.8166218487394934,15,0,37,0.29290061558215486,TRUE,15 °C,0.29290061558215486
2.8687815126050396,15,0,37,0.2943367031673434,TRUE,15 °C,0.2943367031673434
2.9209411764705857,15,0,37,0.295772790752532,TRUE,15 °C,0.295772790752532
2.973100840336132,15,0,37,0.2972088783377205,TRUE,15 °C,0.2972088783377205
3.025260504201678,15,0,37,0.29864496592290896,TRUE,15 °C,0.29864496592290896
3.077420168067224,15,0,37,0.30008105350809744,TRUE,15 °C,0.30008105350809744
3.1295798319327703,15,0,37,0.30151714109328587,TRUE,15 °C,0.30151714109328587
3.1817394957983165,15,0,37,0.30295322867847435,TRUE,15 °C,0.30295322867847435
3.2338991596638627,15,0,37,0.30438931626366283,TRUE,15 °C,0.30438931626366283
3.286058823529409,15,0,37,0.30582540384885143,TRUE,15 °C,0.30582540384885143
3.338218487394955,15,0,37,0.3072614914340399,TRUE,15 °C,0.3072614914340399
3.390378151260501,15,0,37,0.3086975790192284,TRUE,15 °C,0.3086975790192284
3.4425378151260473,15,0,37,0.31013366660441694,TRUE,15 °C,0.31013366660441694
3.4946974789915934,15,0,37,0.3115697541896053,TRUE,15 °C,0.3115697541896053
3.5468571428571396,15,0,37,0.3130058417747938,TRUE,15 °C,0.3130058417747938
3.5990168067226858,15,0,37,0.3144419293599823,TRUE,15 °C,0.3144419293599823
3.651176470588232,15,0,37,0.3158780169451708,TRUE,15 °C,0.3158780169451708
3.703336134453778,15,0,37,0.3173141045303594,TRUE,15 °C,0.3173141045303594
3.7554957983193242,15,0,37,0.3187501921155479,TRUE,15 °C,0.3187501921155479
3.8076554621848704,15,0,37,0.3201862797007364,TRUE,15 °C,0.3201862797007364
3.8598151260504165,15,0,37,0.32162236728592486,TRUE,15 °C,0.32162236728592486
3.9119747899159627,15,0,37,0.32305845487111334,TRUE,15 °C,0.32305845487111334
3.964134453781509,15,0,37,0.32449454245630177,TRUE,15 °C,0.32449454245630177
4.016294117647055,15,0,37,0.32593063004149025,TRUE,15 °C,0.32593063004149025
4.068453781512601,15,0,37,0.32736671762667885,TRUE,15 °C,0.32736671762667885
4.120613445378147,15,0,37,0.32880280521186733,TRUE,15 °C,0.32880280521186733
4.1727731092436935,15,0,37,0.33023889279705587,TRUE,15 °C,0.33023889279705587
4.22493277310924,15,0,37,0.33167498038224436,TRUE,15 °C,0.33167498038224436
4.277092436974786,15,0,37,0.33311106796743284,TRUE,15 °C,0.33311106796743284
4.329252100840332,15,0,37,0.3345471555526212,TRUE,15 °C,0.3345471555526212
4.381411764705878,15,0,37,0.3359832431378098,TRUE,15 °C,0.3359832431378098
4.433571428571424,15,0,37,0.33741933072299823,TRUE,15 °C,0.33741933072299823
4.48573109243697,15,0,37,0.33885541830818694,TRUE,15 °C,0.33885541830818694
4.537890756302517,15,0,37,0.3402915058933753,TRUE,15 °C,0.3402915058933753
4.590050420168063,15,0,37,0.3417275934785637,TRUE,15 °C,0.3417275934785637
4.642210084033609,15,0,37,0.3431636810637523,TRUE,15 °C,0.3431636810637523
4.694369747899155,15,0,37,0.3445997686489407,TRUE,15 °C,0.3445997686489407
4.746529411764701,15,0,37,0.3460358562341293,TRUE,15 °C,0.3460358562341293
4.798689075630247,15,0,37,0.3474719438193177,TRUE,15 °C,0.3474719438193177
4.8508487394957935,15,0,37,0.3489080314045064,TRUE,15 °C,0.3489080314045064
4.90300840336134,15,0,37,0.35034411898969475,TRUE,15 °C,0.35034411898969475
4.955168067226886,15,0,37,0.35178020657488335,TRUE,15 °C,0.35178020657488335
5.007327731092433,15,0,37,0.35321629416007183,TRUE,15 °C,0.35321629416007183
5.059487394957979,15,0,37,0.35465238174526026,TRUE,15 °C,0.35465238174526026
5.111647058823525,15,0,37,0.35608846933044885,TRUE,15 °C,0.35608846933044885
5.163806722689071,15,0,37,0.3575245569156372,TRUE,15 °C,0.3575245569156372
5.2159663865546175,15,0,37,0.3589606445008258,TRUE,15 °C,0.3589606445008258
5.268126050420164,15,0,37,0.3603967320860142,TRUE,15 °C,0.3603967320860142
5.32028571428571,15,0,37,0.3618328196712026,TRUE,15 °C,0.3618328196712026
5.372445378151256,15,0,37,0.3632689072563912,TRUE,15 °C,0.3632689072563912
5.424605042016802,15,0,37,0.3647049948415797,TRUE,15 °C,0.3647049948415797
5.476764705882348,15,0,37,0.3661410824267682,TRUE,15 °C,0.3661410824267682
5.5289243697478945,15,0,37,0.36757717001195667,TRUE,15 °C,0.36757717001195667
5.581084033613441,15,0,37,0.36901325759714537,TRUE,15 °C,0.36901325759714537
5.633243697478987,15,0,37,0.3704493451823337,TRUE,15 °C,0.3704493451823337
5.685403361344533,15,0,37,0.3718854327675224,TRUE,15 °C,0.3718854327675224
5.737563025210079,15,0,37,0.37332152035271066,TRUE,15 °C,0.37332152035271066
5.789722689075625,15,0,37,0.3747576079378992,TRUE,15 °C,0.3747576079378992
5.841882352941171,15,0,37,0.3761936955230876,TRUE,15 °C,0.3761936955230876
5.894042016806718,15,0,37,0.37762978310827616,TRUE,15 °C,0.37762978310827616
5.946201680672264,15,0,37,0.37906587069346465,TRUE,15 °C,0.37906587069346465
5.99836134453781,15,0,37,0.38050195827865313,TRUE,15 °C,0.38050195827865313
6.050521008403356,15,0,37,0.38193804586384184,TRUE,15 °C,0.38193804586384184
6.102680672268902,15,0,37,0.38337413344903015,TRUE,15 °C,0.38337413344903015
6.154840336134448,15,0,37,0.3848102210342188,TRUE,15 °C,0.3848102210342188
6.2069999999999945,15,0,37,0.3862463086194071,TRUE,15 °C,0.3862463086194071
0,20,0,37,0.3109278009679895,TRUE,20 °C,0.3109278009679895
0.05215966386554617,20,0,37,0.31586003619377623,TRUE,20 °C,0.31586003619377623
0.10431932773109234,20,0,37,0.320792271419563,TRUE,20 °C,0.320792271419563
0.15647899159663853,20,0,37,0.3257245066453498,TRUE,20 °C,0.3257245066453498
0.20863865546218469,20,0,37,0.33065674187113653,TRUE,20 °C,0.33065674187113653
0.26079831932773084,20,0,37,0.3355889770969233,TRUE,20 °C,0.3355889770969233
0.31295798319327706,20,0,37,0.34052121232271004,TRUE,20 °C,0.34052121232271004
0.3651176470588232,20,0,37,0.3454534475484968,TRUE,20 °C,0.3454534475484968
0.41727731092436937,20,0,37,0.3503856827742836,TRUE,20 °C,0.3503856827742836
0.46943697478991553,20,0,37,0.35531791800007034,TRUE,20 °C,0.35531791800007034
0.5215966386554617,20,0,37,0.3602501532258571,TRUE,20 °C,0.3602501532258571
0.5737563025210078,20,0,37,0.3651823884516438,TRUE,20 °C,0.3651823884516438
0.6259159663865541,20,0,37,0.3701146236774306,TRUE,20 °C,0.3701146236774306
0.6780756302521003,20,0,37,0.3750468589032174,TRUE,20 °C,0.3750468589032174
0.7302352941176464,20,0,37,0.37997909412900416,TRUE,20 °C,0.37997909412900416
0.7823949579831926,20,0,37,0.3849113293547909,TRUE,20 °C,0.3849113293547909
0.8345546218487387,20,0,37,0.3898435645805776,TRUE,20 °C,0.3898435645805776
0.8867142857142849,20,0,37,0.3947757998063644,TRUE,20 °C,0.3947757998063644
0.9388739495798311,20,0,37,0.3997080350321512,TRUE,20 °C,0.3997080350321512
0.9910336134453772,20,0,37,0.4046402702579379,TRUE,20 °C,0.4046402702579379
1.0431932773109234,20,0,37,0.4095725054837247,TRUE,20 °C,0.4095725054837247
1.0953529411764695,20,0,37,0.41450474070951143,TRUE,20 °C,0.41450474070951143
1.1475126050420157,20,0,37,0.4194369759352982,TRUE,20 °C,0.4194369759352982
1.1996722689075618,20,0,37,0.42436921116108495,TRUE,20 °C,0.42436921116108495
1.2518319327731082,20,0,37,0.42930144638687173,TRUE,20 °C,0.42930144638687173
1.3039915966386544,20,0,37,0.4342336816126585,TRUE,20 °C,0.4342336816126585
1.3561512605042005,20,0,37,0.43916591683844525,TRUE,20 °C,0.43916591683844525
1.4083109243697467,20,0,37,0.4440981520642321,TRUE,20 °C,0.4440981520642321
1.4604705882352929,20,0,37,0.44903038729001876,TRUE,20 °C,0.44903038729001876
1.512630252100839,20,0,37,0.45396262251580555,TRUE,20 °C,0.45396262251580555
1.5647899159663852,20,0,37,0.45889485774159233,TRUE,20 °C,0.45889485774159233
1.6169495798319313,20,0,37,0.4638270929673791,TRUE,20 °C,0.4638270929673791
1.6691092436974775,20,0,37,0.4687593281931658,TRUE,20 °C,0.4687593281931658
1.7212689075630236,20,0,37,0.4736915634189526,TRUE,20 °C,0.4736915634189526
1.7734285714285698,20,0,37,0.47862379864473936,TRUE,20 °C,0.47862379864473936
1.825588235294116,20,0,37,0.48355603387052615,TRUE,20 °C,0.48355603387052615
1.8777478991596621,20,0,37,0.4884882690963128,TRUE,20 °C,0.4884882690963128
1.9299075630252083,20,0,37,0.49342050432209966,TRUE,20 °C,0.49342050432209966
1.9820672268907544,20,0,37,0.4983527395478864,TRUE,20 °C,0.4983527395478864
2.0342268907563006,20,0,37,0.5032849747736732,TRUE,20 °C,0.5032849747736732
2.0863865546218467,20,0,37,0.5082172099994599,TRUE,20 °C,0.5082172099994599
2.138546218487393,20,0,37,0.5131494452252467,TRUE,20 °C,0.5131494452252467
2.190705882352939,20,0,37,0.5180816804510334,TRUE,20 °C,0.5180816804510334
2.242865546218485,20,0,37,0.5230139156768202,TRUE,20 °C,0.5230139156768202
2.2950252100840314,20,0,37,0.5279461509026069,TRUE,20 °C,0.5279461509026069
2.3471848739495775,20,0,37,0.5328783861283938,TRUE,20 °C,0.5328783861283938
2.3993445378151237,20,0,37,0.5378106213541805,TRUE,20 °C,0.5378106213541805
2.45150420168067,20,0,37,0.5427428565799672,TRUE,20 °C,0.5427428565799672
2.5036638655462164,20,0,37,0.547675091805754,TRUE,20 °C,0.547675091805754
2.5558235294117626,20,0,37,0.5526073270315408,TRUE,20 °C,0.5526073270315408
2.6079831932773088,20,0,37,0.5575395622573276,TRUE,20 °C,0.5575395622573276
2.660142857142855,20,0,37,0.5624717974831143,TRUE,20 °C,0.5624717974831143
2.712302521008401,20,0,37,0.567404032708901,TRUE,20 °C,0.567404032708901
2.7644621848739472,20,0,37,0.5723362679346878,TRUE,20 °C,0.5723362679346878
2.8166218487394934,20,0,37,0.5772685031604746,TRUE,20 °C,0.5772685031604746
2.8687815126050396,20,0,37,0.5822007383862613,TRUE,20 °C,0.5822007383862613
2.9209411764705857,20,0,37,0.5871329736120481,TRUE,20 °C,0.5871329736120481
2.973100840336132,20,0,37,0.5920652088378349,TRUE,20 °C,0.5920652088378349
3.025260504201678,20,0,37,0.5969974440636217,TRUE,20 °C,0.5969974440636217
3.077420168067224,20,0,37,0.6019296792894084,TRUE,20 °C,0.6019296792894084
3.1295798319327703,20,0,37,0.6068619145151951,TRUE,20 °C,0.6068619145151951
3.1817394957983165,20,0,37,0.6117941497409819,TRUE,20 °C,0.6117941497409819
3.2338991596638627,20,0,37,0.6167263849667687,TRUE,20 °C,0.6167263849667687
3.286058823529409,20,0,37,0.6216586201925555,TRUE,20 °C,0.6216586201925555
3.338218487394955,20,0,37,0.6265908554183421,TRUE,20 °C,0.6265908554183421
3.390378151260501,20,0,37,0.6315230906441289,TRUE,20 °C,0.6315230906441289
3.4425378151260473,20,0,37,0.6364553258699157,TRUE,20 °C,0.6364553258699157
3.4946974789915934,20,0,37,0.6413875610957025,TRUE,20 °C,0.6413875610957025
3.5468571428571396,20,0,37,0.6463197963214892,TRUE,20 °C,0.6463197963214892
3.5990168067226858,20,0,37,0.6512520315472761,TRUE,20 °C,0.6512520315472761
3.651176470588232,20,0,37,0.6561842667730627,TRUE,20 °C,0.6561842667730627
3.703336134453778,20,0,37,0.6611165019988495,TRUE,20 °C,0.6611165019988495
3.7554957983193242,20,0,37,0.6660487372246362,TRUE,20 °C,0.6660487372246362
3.8076554621848704,20,0,37,0.670980972450423,TRUE,20 °C,0.670980972450423
3.8598151260504165,20,0,37,0.6759132076762098,TRUE,20 °C,0.6759132076762098
3.9119747899159627,20,0,37,0.6808454429019966,TRUE,20 °C,0.6808454429019966
3.964134453781509,20,0,37,0.6857776781277832,TRUE,20 °C,0.6857776781277832
4.016294117647055,20,0,37,0.6907099133535701,TRUE,20 °C,0.6907099133535701
4.068453781512601,20,0,37,0.6956421485793569,TRUE,20 °C,0.6956421485793569
4.120613445378147,20,0,37,0.7005743838051436,TRUE,20 °C,0.7005743838051436
4.1727731092436935,20,0,37,0.7055066190309303,TRUE,20 °C,0.7055066190309303
4.22493277310924,20,0,37,0.710438854256717,TRUE,20 °C,0.710438854256717
