temperature_c,butterflies_in_direct_sun,estimate,standard_error,conf_low,conf_high,supported,estimate_supported
10.564245810055866,0,-0.0319312395914627,0.04877081288506939,-0.1275856492190709,0.06372317003614549,TRUE,-0.0319312395914627
10.670391061452513,0,-0.030508303005108563,0.04801327717366959,-0.12467695451306975,0.0636603485028526,TRUE,-0.030508303005108563
10.776536312849162,0,-0.0290853664187544,0.04726876740583631,-0.12179380764742614,0.06362307480991733,TRUE,-0.0290853664187544
10.88268156424581,0,-0.027662429832400238,0.0465379087498004,-0.1189374347673385,0.06361257510253801,TRUE,-0.027662429832400238
10.988826815642458,0,-0.0262394932460461,0.045821354423114836,-0.116109117031264,0.06363013053917178,TRUE,-0.0262394932460461
11.094972067039105,0,-0.02481655665969196,0.04511978593875336,-0.11331019109359279,0.06367707777420886,TRUE,-0.02481655665969196
11.201117318435754,0,-0.0233936200733378,0.04443391313822593,-0.11054204916959763,0.06375480902292202,TRUE,-0.0233936200733378
11.307262569832403,0,-0.02197068348698364,0.043764473971683364,-0.10780613860415217,0.06386477163018486,TRUE,-0.02197068348698364
11.41340782122905,0,-0.0205477469006295,0.04311223398163399,-0.10510396085914206,0.06400846705788305,TRUE,-0.0205477469006295
11.519553072625698,0,-0.01912481031427536,0.0424779854440206,-0.1024370698288554,0.06418744920030467,TRUE,-0.01912481031427536
11.625698324022347,0,-0.0177018737279212,0.0418625461182661,-0.09980706938844189,0.06440332193259946,TRUE,-0.0177018737279212
11.731843575418996,0,-0.01627893714156704,0.04126675755680046,-0.09721561007838049,0.06465773579524638,TRUE,-0.01627893714156704
11.837988826815643,0,-0.0148560005552129,0.04069148292488004,-0.09466438482848157,0.06495238371805574,TRUE,-0.0148560005552129
11.94413407821229,0,-0.013433063968858761,0.040137604283590735,-0.09215512362902897,0.06528899569131141,TRUE,-0.013433063968858761
12.050279329608937,0,-0.012010127382504624,0.03960601929319205,-0.0896895870650343,0.06566933230002504,TRUE,-0.012010127382504624
12.156424581005586,0,-0.010587190796150461,0.03909763730080812,-0.08726955864300807,0.06609517705070714,TRUE,-0.010587190796150461
12.262569832402235,0,-0.0091642542097963,0.038613374786266044,-0.08489683585886257,0.06656832743926995,TRUE,-0.0091642542097963
12.368715083798882,0,-0.007741317623442161,0.03815415015289966,-0.08257321998109224,0.0670905847342079,TRUE,-0.007741317623442161
12.47486033519553,0,-0.006318381037088023,0.037720877866529584,-0.0803005045555295,0.06766374248135344,TRUE,-0.006318381037088023
12.581005586592179,0,-0.004895444450733861,0.03731446196556413,-0.07808046267667725,0.0682895737752095,TRUE,-0.004895444450733861
